WRITE	Om4	Rd	https://business.tankhapay.com/api/TPBusinessAPI/AddEditForm16ByPanCard
UNKNOWN	Ajx	Hs	https://business.tankhapay.com/api/TPSalaryBusiness/TaxCalculator
READ	uZj	Er	https://business.tankhapay.com/api/TpAlertsApi/getTpAlerts 
WRITE	t8c	kl	https://business.tankhapay.com/api/TpBusinessAPI/approveRejectMissedPunchAttendance
READ	kXP	za	https://business.tankhapay.com/api/TpCandidate/getExitEmployeeList
WRITE	vPA	on	https://business.tankhapay.com/api/TpCandidateAPI/CustomerPayoutDetails
WRITE		t	https://business.tankhapay.com/api/TpCandidateAPI/CustomerPayoutSummary
READ	d6f	vr	https://business.tankhapay.com/api/TpCandidateAPI/GetTpVoucherDetails
WRITE	DuX	Xg	https://business.tankhapay.com/api/TpCandidateAPIController/syncBioMatricCheckInOutData
WRITE	fnB	Nl	https://business.tankhapay.com/api/TpCandidateCheckInOut/CalculateDeviationFines
WRITE	oKL	ys	https://business.tankhapay.com/api/TpCandidateCheckInOut/UpdateDeviationFines
WRITE	DGA	Md	https://business.tankhapay.com/api/TpCandidateDocumentAPI/assignDocumentToCandidate
WRITE	TR2	Da	https://business.tankhapay.com/api/TpHelpAndSupportApi/CreateTicketTrail
READ	BlE	hl	https://business.tankhapay.com/api/TpHelpAndSupportApi/GetTicketTrail
READ	MeX	pl	https://business.tankhapay.com/api/TpHelpAndSupportApi/GetTickets
WRITE	_cm	gl	https://business.tankhapay.com/api/TpHelpAndSupportApi/UpdateTicketstatus
READ	FSA	su	https://business.tankhapay.com/api/TpHelpAndSupportApi/getAllQueriesTickets
UNKNOWN	iYp	Id	https://business.tankhapay.com/api/TpHelpAndSupportApi/readTicketInternalDepartment
READ	YLX	Cs	https://business.tankhapay.com/api/TpInvestmentProofApi/GetViewInvestmentsProof
WRITE	T4F	Bl	https://business.tankhapay.com/api/TpInvestmentProofApi/Save80cComponents
WRITE	vSo	Cg	https://business.tankhapay.com/api/TpInvestmentProofApi/editProofDetails
WRITE	hg	bd	https://business.tankhapay.com/api/TpInvestmentProofApi/saveCH6ProofDetails
WRITE	TqL	Ba	https://business.tankhapay.com/api/TpInvestmentProofApi/saveHomeLoanDetails
WRITE	ljy	bs	https://business.tankhapay.com/api/TpInvestmentProofApi/saveHraProof
READ	yV3	Xi	https://business.tankhapay.com/api/TpLiveTrackingApi/GetEmployeeEventLiveTrackingDetails
READ	UuE	kt	https://business.tankhapay.com/api/TpTaxesApi/GetCustomerWiseEmployeeRegimeDetails
WRITE	fEF	gu	https://business.tankhapay.com/api/TpTaxesApi/SaveEmpInvestmentDeclaration
WRITE	t3E	Jc	https://business.tankhapay.com/api/TpTaxesApi/SaveEmpRegime
WRITE	Pd2	Hl	https://business.tankhapay.com/api/TpTaxesApi/SavePreviousIncomeDetail
