surface	method	host	path	class	const	file
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/check-serviceability	UNKNOWN_READLIKE	fetchApi	fa.b83d414be23e72fc6a93.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/fieldExists	UNKNOWN_READLIKE	fetchApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/get-location-rules	UNKNOWN_READLIKE	fetchApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/get-location-tasks	UNKNOWN_READLIKE	fetchApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/get-reactivation-clause	UNKNOWN_READLIKE	updateApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/get-seller-pan	UNKNOWN_READLIKE	fetchApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/getBankDetails	UNKNOWN_READLIKE	fetchApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/getLocationsList	UNKNOWN_READLIKE	fetchApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/getReturnLocations	UNKNOWN_READLIKE	fetchApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/getSellerCalendarDetails	UNKNOWN_READLIKE	getUrl	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/getSellerPreference	UNKNOWN_READLIKE		remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/getSellerSettingsDetails	UNKNOWN_READLIKE		remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/getTDSDocument	UNKNOWN_READLIKE	fetchApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/goingWithoutGSTin	UNKNOWN_READLIKE	submitUrl	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/gstinExists	UNKNOWN_READLIKE	fetchApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/partnerSearch	UNKNOWN_READLIKE	searchUrl	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/requestAMREcallback	UNKNOWN_READLIKE	amreRCBUrl	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/resendEmailVerification	UNKNOWN_READLIKE	verifyEmailUrl	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/seller-has-gstin	UNKNOWN_READLIKE	fetchApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/validateSellerHoliday	UNKNOWN_READLIKE	updateApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/verifyEmailOtp	UNKNOWN_READLIKE	submitUrl	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/verifyMobile	UNKNOWN_READLIKE	updateApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/verifyOTPSelfServePhone	UNKNOWN_READLIKE	updateApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/verifyProperty	UNKNOWN_READLIKE	fetchApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/weekly-off-metadata	UNKNOWN_READLIKE	fetchApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/getReportStatus	UNKNOWN_READLIKE		304.fa6a0b601c260dd26c66.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/report	UNKNOWN_READLIKE	updateApi	484.a77f6a5493c8736e2163.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/report/check-report	UNKNOWN_READLIKE	CHECK_API	3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/report/checkConversionReports	UNKNOWN_READLIKE	CHECK_API	3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/report/checkLatchOnReport	UNKNOWN_READLIKE	CHECK_API	3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/report/checkOrdersReport	UNKNOWN_READLIKE	CHECK_API	484.a77f6a5493c8736e2163.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/report/checkOrdersReportOutput	UNKNOWN_READLIKE	CHECK_API	484.a77f6a5493c8736e2163.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/report/checkPriceRecoReport	UNKNOWN_READLIKE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/report/checkReturnsReport	UNKNOWN_READLIKE	CHECK_API	3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/report/checkSettelmentPriceRecoReport	UNKNOWN_READLIKE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/reports	UNKNOWN_READLIKE	fetchApiUrl	484.a77f6a5493c8736e2163.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/darwin/getQuestionnaire	UNKNOWN_READLIKE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/darwin/metrics-data	UNKNOWN_READLIKE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/darwin/tiering-metrics	UNKNOWN_READLIKE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/get-filters	UNKNOWN_READLIKE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/generalRecoCall	UNKNOWN_READLIKE	lastUpdatedTime	3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/getImpact	UNKNOWN_READLIKE	impactURL	3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/getImpactCsv	UNKNOWN_READLIKE	downloadCsv	3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/getRUReccomendationCards	UNKNOWN_READLIKE	zoneApi	3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/insightRecommendation	UNKNOWN_READLIKE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/oosInsight	UNKNOWN_READLIKE		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/oosInsightData	UNKNOWN_READLIKE		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/pricing/automation/count	UNKNOWN_READLIKE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/pricing/automation/data	UNKNOWN_READLIKE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/pricing/automation/filters	UNKNOWN_READLIKE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/pricing/data	UNKNOWN_READLIKE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/pricing/history	UNKNOWN_READLIKE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/pricing/recommendationData	UNKNOWN_READLIKE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/productDetailsView	UNKNOWN_READLIKE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/returnsRecommendations	UNKNOWN_READLIKE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/rsppNotification	UNKNOWN_READLIKE		3750.0df68f127a9462052f7b.js
seller	POST	seller.flipkart.com	/napi/metrics/search	UNKNOWN		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/search/min_max_dates	UNKNOWN_READLIKE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/sellerAnalytics/dropShipBreaches	UNKNOWN_READLIKE	dropShipBreaches	484.a77f6a5493c8736e2163.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/sellerAnalytics/packageAdherence	UNKNOWN_READLIKE	packageAdherence	484.a77f6a5493c8736e2163.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/sellerAnalytics/recommendations	UNKNOWN_READLIKE	zoneApi	3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/sellerAnalytics/zoneDetailForRU	UNKNOWN_READLIKE		484.a77f6a5493c8736e2163.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/yoda/actionHistory	UNKNOWN_READLIKE	yodaActionHistory	484.a77f6a5493c8736e2163.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/yoda/sellerIncentive	UNKNOWN_READLIKE	sellerIncentive	484.a77f6a5493c8736e2163.js
seller	UNKNOWN	seller.flipkart.com	/napi/my-orders/fetch	UNKNOWN_READLIKE		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/my-orders/getBarcode	UNKNOWN_READLIKE		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/my-orders/reprint_labels	UNKNOWN	downloadApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/my-orders/revamped-orders-print	UNKNOWN		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/my-orders/search	UNKNOWN_READLIKE	updateApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/my-orders/state-counts	UNKNOWN_READLIKE	fetchApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/myp/eligible-listings-count	UNKNOWN_READLIKE	eligibleListingsCount	166.d0610b90d3ae6c69c8c0.js
seller	UNKNOWN	seller.flipkart.com	/napi/myp/get-category-tree	UNKNOWN_READLIKE	categoryFetchApi	166.d0610b90d3ae6c69c8c0.js
seller	UNKNOWN	seller.flipkart.com	/napi/myp/get-promotion	UNKNOWN_READLIKE	fetchApi	166.d0610b90d3ae6c69c8c0.js
seller	UNKNOWN	seller.flipkart.com	/napi/myp/get-promotions	UNKNOWN_READLIKE	fetchApi	166.d0610b90d3ae6c69c8c0.js
seller	UNKNOWN	seller.flipkart.com	/napi/myp/get-seller-brands	UNKNOWN_READLIKE	brandsFetchApi	166.d0610b90d3ae6c69c8c0.js
seller	UNKNOWN	seller.flipkart.com	/napi/myp/search-by-listing-id	UNKNOWN_READLIKE	searchByListingIdApi	166.d0610b90d3ae6c69c8c0.js
seller	UNKNOWN	seller.flipkart.com	/napi/myp/search-by-sku	UNKNOWN_READLIKE	searchBySkuApi	166.d0610b90d3ae6c69c8c0.js
seller	UNKNOWN	seller.flipkart.com	/napi/notifications/action	UNKNOWN	updateApi	90.4722bfd3fec2521faf2e.js
seller	UNKNOWN	seller.flipkart.com	/napi/onboarding/fetchAllBankDetails	UNKNOWN_READLIKE		remote-835.7ee13e4db62466071a4a.js
seller	UNKNOWN	seller.flipkart.com	/napi/onboarding/taskDetailsFirefly	UNKNOWN_READLIKE	fetchApi	90.4722bfd3fec2521faf2e.js
seller	UNKNOWN	seller.flipkart.com	/napi/orders/fetch	UNKNOWN_READLIKE	fetchApi	880.857b7aea12d938747f68.js
seller	UNKNOWN	seller.flipkart.com	/napi/orders/fetchV2	UNKNOWN_READLIKE	fetchApi	880.857b7aea12d938747f68.js
seller	UNKNOWN	seller.flipkart.com	/napi/orders/getGSTRates	UNKNOWN_READLIKE		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/orders/getGroupedCounts	UNKNOWN_READLIKE	fetchApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/orders/getHandoverCounts	UNKNOWN_READLIKE	fetchApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/orders/getOrdersCountForIntransit	UNKNOWN_READLIKE	updateApi	returns.ae2b76369fee76f7e7bf.js
seller	UNKNOWN	seller.flipkart.com	/napi/orders/health_report	UNKNOWN	fetchAPI	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/orders/histories	UNKNOWN	fetchApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/orders/search	UNKNOWN_READLIKE	fetchApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/orders/v3/rtsWithScanV2	UNKNOWN		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/pricing/approvalJobStatus	UNKNOWN_READLIKE	getApprovalJobStatus	794.65937a9373b69908c37f.js
seller	UNKNOWN	seller.flipkart.com	/napi/pricing/pendingPriceApprovals	UNKNOWN	fetchApi	794.65937a9373b69908c37f.js
seller	UNKNOWN	seller.flipkart.com	/napi/pricing/priceApprovalHistory	UNKNOWN	fetchApi	794.65937a9373b69908c37f.js
seller	UNKNOWN	seller.flipkart.com	/napi/pricing/priceApprovalReviewCycle	UNKNOWN_READLIKE	fetchApi	pricing.f8c5106cb3b374dad91a.js
seller	UNKNOWN	seller.flipkart.com	/napi/pricing/priceApprovalSetThreshold	UNKNOWN	postApprovalThresholdApi	794.65937a9373b69908c37f.js
seller	UNKNOWN	seller.flipkart.com	/napi/pricing/priceApprovalThresholds	UNKNOWN	fetchApi	794.65937a9373b69908c37f.js
seller	UNKNOWN	seller.flipkart.com	/napi/pricing/reviewAction	UNKNOWN_READLIKE		pricing.f8c5106cb3b374dad91a.js
seller	UNKNOWN	seller.flipkart.com	/napi/promotions/check-flo-seller	UNKNOWN		3404.a883c28f13dbef576c47.js
seller	UNKNOWN	seller.flipkart.com	/napi/putlist/closePutlist	UNKNOWN_READLIKE		880.857b7aea12d938747f68.js
seller	UNKNOWN	seller.flipkart.com	/napi/putlist/validateListing	UNKNOWN_READLIKE		880.857b7aea12d938747f68.js
seller	UNKNOWN	seller.flipkart.com	/napi/rate-card/fetch-is-shopsy-fsn	UNKNOWN_READLIKE	fetchShopsyValidationURL	789.a4732b423d261ac38273.js
seller	UNKNOWN	seller.flipkart.com	/napi/rate-card/fetchRateCardFees	UNKNOWN_READLIKE	customURL	789.a4732b423d261ac38273.js
seller	UNKNOWN	seller.flipkart.com	/napi/rate-card/get-complete-category-tree	UNKNOWN_READLIKE		304.fa6a0b601c260dd26c66.js
seller	UNKNOWN	seller.flipkart.com	/napi/rate-card/getRateCardCategories	UNKNOWN_READLIKE	fetchRateCardCategoryURL	789.a4732b423d261ac38273.js
seller	UNKNOWN	seller.flipkart.com	/napi/rate-card/getRateCardSubCategories	UNKNOWN_READLIKE	fetchRateCardSubCategoryURL	789.a4732b423d261ac38273.js
seller	UNKNOWN	seller.flipkart.com	/napi/regulation/approvalStatus	UNKNOWN_READLIKE		5700.460cdf57b00102e6f476.js
seller	UNKNOWN	seller.flipkart.com	/napi/requestForCallBack	UNKNOWN	updateApi	966.fec518d64c26baa001d8.js
seller	UNKNOWN	seller.flipkart.com	/napi/returns/fetchReturnsTotalCount	UNKNOWN_READLIKE	fetchApi	887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/returns/fetchReturnsV2	UNKNOWN_READLIKE		887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/returns/getSPFProductIssueType	UNKNOWN_READLIKE	url	887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/returns/getSPFProductType	UNKNOWN_READLIKE	url	887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/returns/primaryReturnsCount	UNKNOWN_READLIKE	fetchApi	887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/returns/replenish	UNKNOWN	updateApi	887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/returns/requested	UNKNOWN		887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/returns/searchReturnsV2	UNKNOWN_READLIKE	fetchApi	887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/returns/techVisitNotes	UNKNOWN	fetchApi	887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/returns/techVisitNotesImages	UNKNOWN	fetchApi	887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/riddler/fetchSellerQnACount	UNKNOWN_READLIKE	fetchApi	4661.5e0bbb2d2c278a0090b6.js
seller	UNKNOWN	seller.flipkart.com	/napi/riddler/markQuestionAsNotInterested	UNKNOWN		sellerQnA.d71ecf8d613ae6e86754.js
seller	UNKNOWN	seller.flipkart.com	/napi/riddler/notifyAnswerEvent	UNKNOWN		remote-345.87db87b7d58f48047a28.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship-returns/return-pickup	UNKNOWN	updateApi	887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship-returns/stateCounts	UNKNOWN_READLIKE	updateApi	887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship/dispatchOrders	UNKNOWN		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship/fetch	UNKNOWN_READLIKE		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship/fetchStateCounts	UNKNOWN_READLIKE		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship/fetchStateCountsV2	UNKNOWN_READLIKE		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship/getBulkDispatchActionResult	UNKNOWN_READLIKE		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship/markDelivered	UNKNOWN	updateApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship/markServiced	UNKNOWN	updateApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship/orders	UNKNOWN		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship/qrCode	UNKNOWN		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship/search	UNKNOWN_READLIKE	fetchApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship/serviceHistories	UNKNOWN	fetchApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship/shipmentHistories	UNKNOWN	fetchApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-capability/fetch-capability	UNKNOWN_READLIKE	fetchApi	90.4722bfd3fec2521faf2e.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/bestseller-product-opportunities-v2	UNKNOWN		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/dismiss-product-opportunity	UNKNOWN		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/get-approval-status	UNKNOWN_READLIKE		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/get-seller-profile	UNKNOWN_READLIKE		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/msku-attribute-listings-view	UNKNOWN_READLIKE		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/msku-recommendations	UNKNOWN		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/oos-product-opportunities-v2	UNKNOWN		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/product-opportunities-filter-values	UNKNOWN_READLIKE		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/product-opportunities-impact	UNKNOWN		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/product-opportunities-v2	UNKNOWN		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/report/checkReports	UNKNOWN		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/shopsy-product-opportunities-v2	UNKNOWN		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/supervalue-product-opportunities-v2	UNKNOWN		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/trending-product-opportunities-v2	UNKNOWN		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/trending_design_recommendations_v2	UNKNOWN		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/value-engg-opportunities-v2	UNKNOWN		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/chatMeta	UNKNOWN	fetchApi	660.a1a4ffb722623c630605.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/existingBuyer	UNKNOWN	fetchApi	660.a1a4ffb722623c630605.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/getActorState	UNKNOWN_READLIKE	fetchApi	9072.fb3d110856bae8b9cb01.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/getBuyerList	UNKNOWN_READLIKE	fetchApi	660.a1a4ffb722623c630605.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/getChatMessageCount	UNKNOWN_READLIKE	fetchApi	4661.5e0bbb2d2c278a0090b6.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/getChatMessages	UNKNOWN_READLIKE	fetchApi	660.a1a4ffb722623c630605.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/getConversationList	UNKNOWN_READLIKE	fetchApi	729.55673e673d46db1df59b.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/getEvents	UNKNOWN_READLIKE	fetchApi	660.a1a4ffb722623c630605.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/getLatestEvents	UNKNOWN_READLIKE	fetchApi	660.a1a4ffb722623c630605.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/getListingForSeller	UNKNOWN_READLIKE	fetchApi	729.55673e673d46db1df59b.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/getMetricsData	UNKNOWN_READLIKE	fetchApi	660.a1a4ffb722623c630605.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/getPageBuyerList	UNKNOWN_READLIKE	fetchApi	660.a1a4ffb722623c630605.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/postChatMessages	UNKNOWN	updateApi	660.a1a4ffb722623c630605.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/searchReturnId	UNKNOWN_READLIKE	fetchApi	660.a1a4ffb722623c630605.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/sellerHeartBeat	UNKNOWN	updateApi	90.4722bfd3fec2521faf2e.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/sirCounts	UNKNOWN_READLIKE	fetchAPI	887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/getAllStates	UNKNOWN_READLIKE		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/getFbfGstinDocumentDetails	UNKNOWN_READLIKE	fetchApi	9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/getUIVListDetails	UNKNOWN_READLIKE		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/getUIVRecoListDetails	UNKNOWN_READLIKE		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/recall/getRecallReturnDetails	UNKNOWN_READLIKE	fetchApi	9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/recall/sellable	UNKNOWN	updateApi	9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/recall/sellable/details	UNKNOWN_READLIKE	fetchApi	9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/recall/unsellable	UNKNOWN	updateApi	9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/recall/unsellable/details	UNKNOWN_READLIKE	fetchApi	9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/reports/getReportGroup/details	UNKNOWN_READLIKE	fetchApiUrl	9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/reports/getReportGroups	UNKNOWN_READLIKE	fetchBizReportsApi	9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/seller/bulk/recalls	UNKNOWN	fetchApi	9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/seller/bulk/recalls/jobstatus	UNKNOWN_READLIKE	fetchApi	9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/seller/recall/details	UNKNOWN_READLIKE		9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/seller/recall/details/v2	UNKNOWN_READLIKE		9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/seller/recalls	UNKNOWN		9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/validateFbfGstin	UNKNOWN	fetchApi	remote-manageProfile-617.e9731b9e51151edcea56.js
