surface	method	host	path	class	const	file
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/priceRecommendationUpdate	WRITE	priceRecommendationUpdateRequestURL	3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/pricing/automation/create-rule	WRITE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/pricing/automation/delete-rule	WRITE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/pricing/automation/update-rule	WRITE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/updateOosInsightData	WRITE		484.a77f6a5493c8736e2163.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/priceRecoFileUploadRequestStatus	WRITE	PRICE_RECO_FILE_UPLOAD_STATUS	3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/sbpPriceRecoFileUploadStatus	WRITE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/uploadDocumentImage	WRITE		484.a77f6a5493c8736e2163.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/uploadPriceRecoFile	WRITE	PRICE_RECO_FILE_UPLOAD_API	3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/uploadPriceRecoSbpFile	WRITE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/my-orders/bulk-orders-upload-validation	WRITE	fetchApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/my-orders/upload-bulk-orders	WRITE		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/myp/create-promotion	WRITE	createApi	166.d0610b90d3ae6c69c8c0.js
seller	UNKNOWN	seller.flipkart.com	/napi/myp/delete-uploaded-listings	WRITE	deleteUploadedFile	166.d0610b90d3ae6c69c8c0.js
seller	UNKNOWN	seller.flipkart.com	/napi/myp/enable-disable-promotion	WRITE	enableDisableApi	166.d0610b90d3ae6c69c8c0.js
seller	UNKNOWN	seller.flipkart.com	/napi/notifications/update	WRITE	updateApi	remote-coe-271.b947b95ea27b267f0117.js
seller	UNKNOWN	seller.flipkart.com	/napi/onboarding/generateOtpMobile	WRITE	checkNumberExistence	414.878c0ddff2f50b2b6b01.js
seller	UNKNOWN	seller.flipkart.com	/napi/onboarding/updateBookSellerBusinessDetails	WRITE		remote-835.7ee13e4db62466071a4a.js
seller	UNKNOWN	seller.flipkart.com	/napi/onboarding/updateSellerBankDetailsV3	WRITE		remote-835.7ee13e4db62466071a4a.js
seller	UNKNOWN	seller.flipkart.com	/napi/orders/cancel	WRITE	updateApi	33.b2ae781739dbf1ef817b.js
seller	GET	seller.flipkart.com	/napi/orders/downloadLabelsCreatedV2	WRITE	downloadApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/payments-rest/photoView	WRITE	PHOTO_VIEW_ENDPOINT	304.fa6a0b601c260dd26c66.js
seller	UNKNOWN	seller.flipkart.com	/napi/payments-rest/uploadSpfClaimFile	WRITE		540.2ba52339eb385139a876.js
seller	GET	seller.flipkart.com	/napi/payments/checkFyReportAvailableV2	WRITE		171.83ac6fa44938bd3d361c.js
seller	UNKNOWN	seller.flipkart.com	/napi/payments/downloadSellerStatements	WRITE		304.fa6a0b601c260dd26c66.js
seller	GET	seller.flipkart.com	/napi/payments/fetchBlockStatus	WRITE		304.fa6a0b601c260dd26c66.js
seller	UNKNOWN	seller.flipkart.com	/napi/payments/fetchLastPaymentDetails	WRITE		304.fa6a0b601c260dd26c66.js
seller	UNKNOWN	seller.flipkart.com	/napi/payments/fetchOutstandingPaymentDetails	WRITE		304.fa6a0b601c260dd26c66.js
seller	GET	seller.flipkart.com	/napi/payments/fetchSellerStatement	WRITE		304.fa6a0b601c260dd26c66.js
seller	UNKNOWN	seller.flipkart.com	/napi/price-scheduling/priceRuleCreate	WRITE	kRe	484.a77f6a5493c8736e2163.js
seller	UNKNOWN	seller.flipkart.com	/napi/price-scheduling/priceRuleUpdate	WRITE	NRe	484.a77f6a5493c8736e2163.js
seller	UNKNOWN	seller.flipkart.com	/napi/pricing/approvePriceApproval	WRITE	approveApi	794.65937a9373b69908c37f.js
seller	UNKNOWN	seller.flipkart.com	/napi/pricing/createPriceApprovalJob	WRITE	createPriceApprovalJob	794.65937a9373b69908c37f.js
seller	UNKNOWN	seller.flipkart.com	/napi/pricing/disapproveApprovedListings	WRITE	disapproveApprovedListings	794.65937a9373b69908c37f.js
seller	UNKNOWN	seller.flipkart.com	/napi/pricing/disapprovePriceApproval	WRITE	disapproveApi	794.65937a9373b69908c37f.js
seller	UNKNOWN	seller.flipkart.com	/napi/pricing/updateLPOverride	WRITE	updateLPOverride	794.65937a9373b69908c37f.js
seller	UNKNOWN	seller.flipkart.com	/napi/putlist/addItems	WRITE		880.857b7aea12d938747f68.js
seller	UNKNOWN	seller.flipkart.com	/napi/putlist/createPutlist	WRITE		880.857b7aea12d938747f68.js
seller	UNKNOWN	seller.flipkart.com	/napi/putlist/deleteItem	WRITE		880.857b7aea12d938747f68.js
seller	UNKNOWN	seller.flipkart.com	/napi/putlist/updateLBHW	WRITE		880.857b7aea12d938747f68.js
seller	UNKNOWN	seller.flipkart.com	/napi/qnaStore/submit	WRITE		5700.460cdf57b00102e6f476.js
seller	UNKNOWN	seller.flipkart.com	/napi/returns/cancelReturn	WRITE	updateApi	887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/returns/downloadExportReport	EXPORT		887.8eeb808f4df68a93157c.js
seller	GET	seller.flipkart.com	/napi/returns/fetchExportStatus	EXPORT		887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/returns/triggerExport	EXPORT	fetchApi	887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/riddler/bookmarkQuestion	WRITE		sellerQnA.d71ecf8d613ae6e86754.js
seller	GET	seller.flipkart.com	/napi/riddler/fetchAssignedFsnsForSeller	WRITE		sellerQnA.d71ecf8d613ae6e86754.js
seller	UNKNOWN	seller.flipkart.com	/napi/riddler/fetchAssignedQuestionsCount	WRITE	fetchApi	90.4722bfd3fec2521faf2e.js
seller	GET	seller.flipkart.com	/napi/riddler/fetchAssignedQuestionsForProduct	WRITE		sellerQnA.d71ecf8d613ae6e86754.js
seller	UNKNOWN	seller.flipkart.com	/napi/scf/uploadImage	WRITE		5700.460cdf57b00102e6f476.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship-returns/return-acknowledge	WRITE	updateApi	887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship-returns/return-cancel	WRITE	updateApi	887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship/updateShipment	WRITE	updateApi	33.b2ae781739dbf1ef817b.js
seller	POST	seller.flipkart.com	/napi/selfship/uploadBulkDispatchFile	WRITE		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/selfship_returns/update_tech_visit	WRITE		887.8eeb808f4df68a93157c.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/bookmark-product-opportunity	WRITE		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/bookmarks-product-opportunities-v2	WRITE		4334.d6eb70a751dec8ae847d.js
seller	GET	seller.flipkart.com	/napi/seller-insightsV2/downloadReport/	EXPORT		5700.460cdf57b00102e6f476.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/report/generateReport	EXPORT		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/unbookmark-product-opportunity	WRITE		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/update-seller-intent-msku-opportunities	WRITE		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-insightsV2/update-seller-profile	WRITE		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-products/bulk-edit/delete-feed	WRITE		5700.460cdf57b00102e6f476.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-products/bulk-edit/download-history	WRITE		remote-345.87db87b7d58f48047a28.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-products/bulk-edit/request-error-file	WRITE		5700.460cdf57b00102e6f476.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-products/bulk-edit/request-file	WRITE		remote-345.87db87b7d58f48047a28.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-products/bulk-edit/requested-error-file-status	WRITE		5700.460cdf57b00102e6f476.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-products/bulk-edit/requested-file-status	WRITE		remote-345.87db87b7d58f48047a28.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-products/bulk-edit/search	WRITE		5700.460cdf57b00102e6f476.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-products/bulk-edit/upload-file	WRITE		5700.460cdf57b00102e6f476.js
seller	UNKNOWN	seller.flipkart.com	/napi/seller-products/bulk-edit/upload-status	WRITE		5700.460cdf57b00102e6f476.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/createConversation	WRITE	updateApi	660.a1a4ffb722623c630605.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/createSirIncidents	WRITE	updateApi	660.a1a4ffb722623c630605.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/isSellerEnabled	WRITE	fetchApi	90.4722bfd3fec2521faf2e.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/proposeCancellation	WRITE	updateApi	660.a1a4ffb722623c630605.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/updateActor	WRITE	updateApi	660.a1a4ffb722623c630605.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/updateActorState	WRITE	updateApi	9072.fb3d110856bae8b9cb01.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerBuyerCommunications/updateConversation	WRITE	updateApi	660.a1a4ffb722623c630605.js
seller	UNKNOWN	seller.flipkart.com	/napi/sellerPromotions/uploaded-listings-status	WRITE	fileUploadStatus	166.d0610b90d3ae6c69c8c0.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/address/add	WRITE	updateApi	9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/bulkStockUpdateProcessStatus	WRITE		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/bulkStockUpdateProcessStatusV2	WRITE		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/processBulkStockUpdateFile	WRITE		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/processBulkStockUpdateFileV2	WRITE		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/reports/generateReport	EXPORT	updateApi	9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/reports/getGeneratedReports	WRITE	fetchApi	9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/seller/bulk/recall/confirm	WRITE	updateApi	9258.26178f4d4422b76c6a94.js
seller	GET	seller.flipkart.com	/napi/sfx/seller/bulk/recall/delete	WRITE	updateApi	9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/streamBulkStockUpdateFile	WRITE		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/triggerStockUpdateDownload	WRITE		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/updateListingsInventory	WRITE		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/updateListingsInventoryViaSigs	WRITE		484.a77f6a5493c8736e2163.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/uploadBulkConsignment	WRITE		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/sfx/uploadRecallFile	WRITE		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/shipments/cancel	WRITE		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/shipments/confirmPackStatus	WRITE	fetchApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/shipments/update_form_ack	WRITE	updateApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/srm/submitQuestionnaireV3	WRITE	submitQuestionnaire	90.4722bfd3fec2521faf2e.js
seller	UNKNOWN	seller.flipkart.com	/napi/srm/submitSkippedQuestionnaireV3	WRITE	submitSkippedQuestionnaire	90.4722bfd3fec2521faf2e.js
seller	UNKNOWN	seller.flipkart.com	/napi/srm/updateClosedQuestionnaire	WRITE	updateClosedQuestionnaire	90.4722bfd3fec2521faf2e.js
seller	UNKNOWN	seller.flipkart.com	/napi/tds/getClaimEligibilty	WRITE		731.f6104eadedda7632a7ac.js
seller	UNKNOWN	seller.flipkart.com	/napi/tds/getClaimHistory	WRITE		731.f6104eadedda7632a7ac.js
seller	UNKNOWN	seller.flipkart.com	/napi/tds/getTDSClaimData	WRITE	fetchApi	966.fec518d64c26baa001d8.js
seller	UNKNOWN	seller.flipkart.com	/napi/tds/postTdsUploadData	WRITE		731.f6104eadedda7632a7ac.js
seller	UNKNOWN	seller.flipkart.com	/napi/ugc/submitAnswer	WRITE		remote-345.87db87b7d58f48047a28.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/ryuk/v1/document/bulk_upload_template/client_reference_id/	WRITE		25.2ef106223724e04336f8.js
vendorhub	POST	vendorhub.flipkart.com	/triton/v1/feed/processor/upload	WRITE	url	25.2ef106223724e04336f8.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor-p/document-service/v1/retail/documents/upload	WRITE	url	blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor-p/upload/legal-metrology/feed/upload	WRITE	url	blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/analytics/report	EXPORT		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/analytics/sales-report	EXPORT		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/cataloging/create-fsn	WRITE		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/feeds/upload-feed-file	WRITE		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/qc-norms/upload-bis-certificates	WRITE		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/qc-norms/upload-feed-file	WRITE		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/support/send-mail	WRITE		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/user-management/change-password	WRITE		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/user-management/update-user	WRITE		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/user-management/user-activation/activate	WRITE		blinx-main-a124d00a.js
vendorhub	UNKNOWN	vendorhub.flipkart.com	/vendor/user-management/user-activation/suspend	WRITE		blinx-main-a124d00a.js
