ItemCode	ItemName	ItmsGrpNam	InvntryUom	U_TYPE	U_Sub_Group	frozenFor	WhsCode	WhsName	OnHand	IsCommited	OnOrder	StockValue
EX0000010	WHEATGRASS HEALTHY THANDA (BOTTLE STAND)	CONSUMABLES WITH INVENTORY	PCS		PAPER AND MEDIA-ADVERTISEMENT	N	DL-POP	DELHI PAPER MEDIA	12	0	0	0
EX0000011	ARSHDEEP NATURAL MINERAL WATER (DANGLER)	CONSUMABLES WITH INVENTORY	NULL		PAPER AND MEDIA-ADVERTISEMENT	N	DL-POP	DELHI PAPER MEDIA	10350	0	150	56925
EX0000012	ARSHDEEP NATURAL MINERAL WATER (POSTER)	CONSUMABLES WITH INVENTORY	NULL		PAPER AND MEDIA-ADVERTISEMENT	N	DL-POP	DELHI PAPER MEDIA	10450	0	0	36575
EX0000013	LEAFLET-JIVO NATURAL MINERAL	CONSUMABLES WITH INVENTORY	PCS		PAPER AND MEDIA-ADVERTISEMENT	N	DL-POP	DELHI PAPER MEDIA	1005	0	0	0
FA0000001	750 ML CSD BOTTLE MOULD-4 CAVITIES (1204003)	FIXED ASSETS	PCS		PLANT & MACHINERY-WATER	N	BH-FA	Bhakharpur Fixed Asstes	1	0	1	100000
FA0000002	160 ML CSD BOTTOM PART-2 CAVITIES (1204003)	FIXED ASSETS	PCS		PLANT & MACHINERY-WATER	N	BH-FA	Bhakharpur Fixed Asstes	1	0	1	5000
FA0000003	160 ML CSD BOTTLE MOULD-4 CAVITIES (1204003)	FIXED ASSETS	PCS		PLANT & MACHINERY-WATER	N	BH-FA	Bhakharpur Fixed Asstes	1	0	1	75000
FA0000004	750 ML CSD BOTTLE BOTTOM PART-4 CAVITIES (1204003)	FIXED ASSETS	PCS		PLANT & MACHINERY-WATER	N	BH-FA	Bhakharpur Fixed Asstes	1	0	1	28000
FA0000005	P.P SHEET (WG) (1204002)	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	4081	0	1500	1112762.41
FA0000008	CCTV CAMERA (1205006)	FIXED ASSETS	PCS		OFFICE EQUIPMENT	N	BH-FA	Bhakharpur Fixed Asstes	7	0	0	14947.57
FA0000009	TRUCK 32 FT A4830 (1206001)	FIXED ASSETS	PCS		VEHICLES-JIVO	N	BH-FA	Bhakharpur Fixed Asstes	0	0	1	0
FA0000010	MOULD 200 MLS GLASS BOTTLE (1204002)	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	500000
FA0000011	PECTIN MIXING TANK WITH INLINE FILTER & TRANSFER PUMP (1204010)	FIXED ASSETS	PCS		1204010 - PECTIN MIXING TANK WITH INLINE FILTER & TRANSFER PUMP-FA0000011	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	174682
FA0000012	PALLET BLUE COLOUR WITH INTERNAL ROD (1204002)	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	500	0	10	1000000
FA0000012	PALLET BLUE COLOUR WITH INTERNAL ROD (1204002)	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FG	Bhakharpur Finished Basement	0	0	800	0
FA0000015	PALLET HYDRAULIC(HAND) (1204002)	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	18500
FA0000019	(WEIGHING SCALE) MS FRAME SET 600X600 MM (1205006)	FIXED ASSETS	PCS		OFFICE EQUIPMENT	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	7500
FA0000020	(WEIGHING SCALE) MS FRAME SET 250X325 MM (12050060)	FIXED ASSETS	PCS		OFFICE EQUIPMENT	N	BH-FA	Bhakharpur Fixed Asstes	2	0	0	6200
FA0000021	(WEIGHING SCALE) MS FRAME SET 200X200 MM (1205006)	FIXED ASSETS	PCS		OFFICE EQUIPMENT	N	BH-FA	Bhakharpur Fixed Asstes	2	0	0	5600
FA0000022	HAND BLENDER (1205006)	FIXED ASSETS	PCS		OFFICE EQUIPMENT	N	BH-FA	Bhakharpur Fixed Asstes	3	0	0	3148.84
FA0000023	CHILLER 60 TR (1204009)	FIXED ASSETS	PCS		1204009 - CHILLER 60 TR-FA0000023	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	1015000
FA0000024	A.C 2 TON (1205006)	FIXED ASSETS	PCS		OFFICE EQUIPMENT	N	BH-FA	Bhakharpur Fixed Asstes	5	0	0	93847.5
FA0000025	WATER BOTTLE FILLER 300/250 BPM + BLOWER + CAPPER (1204007)	FIXED ASSETS	PCS		1204007-BLOWING MACHINE (SIDEL) (FA0000025)	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	40463368
FA0000026	AIR KNIFE DRYING SYSTEM (1204002)	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	175000
FA0000027	DOSING PUMP (R.O.) (1205006)	FIXED ASSETS	PCS		OFFICE EQUIPMENT	N	BH-FA	Bhakharpur Fixed Asstes	12	0	0	31439.77
FA0000028	GSM CUTTER (1205006)	FIXED ASSETS	PCS		OFFICE EQUIPMENT	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	12017
FA0000029	AIR CURTAIN 3 FEET (1205006)	FIXED ASSETS	PCS		OFFICE EQUIPMENT	N	BH-FA	Bhakharpur Fixed Asstes	9	0	0	20986.53
FA0000030	ALMIRAH GODREJ (1205006)	FIXED ASSETS	PCS		OFFICE EQUIPMENT	N	BH-FA	Bhakharpur Fixed Asstes	2	0	0	15600
FA0000031	AUTOMATIC WEB SEALER & SHRINK TUNNEL (1204002)	FIXED ASSETS	PCS		1204008 - AUTOMATIC WEB SEALER & SHRINK TUNNEL-FA0000031	N	BH-FA	Bhakharpur Fixed Asstes	1	0	1	480000
FA0000032	ERICH MAGNETIC FEROUS TRAP (38MM) 91204002)	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	0	0	1	0
FA0000033	SLEEVE APPLICATOR (1204002)	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	102700
FA0000034	DOMINO PRINTER - AX350I (1204002)	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	1	348329.6
FA0000036	CHILLER 52 TR (1204011)	FIXED ASSETS	PCS		1204011 - CHILLER 52 TR-FA0000036	N	BH-FA	Bhakharpur Fixed Asstes	0	0	2	0
FA0000037	4 ROW MAGNETIC BEND CHAIN CONVEYOR (1204013)	FIXED ASSETS	PCS		1204013 - 4 ROW MAGNETIC BEND CHAIN CONVEYOR-FA0000037	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	403500
FA0000040	12KG-EMPTY CYLINDER (R-22 GAS CYLINDER) (1205006)	FIXED ASSETS	PCS		OFFICE EQUIPMENT	N	BH-FA	Bhakharpur Fixed Asstes	2	0	0	9238
FA0000041	SUB METER- BOILER-6 TPH -PROCESSING LINE (1211001)	FIXED ASSETS	PCS		PLANT & MACHINERY - COLD CHAIN	N	BH-FA	Bhakharpur Fixed Asstes	2	0	0	5618.7
FA0000042	SUB METER- IQF & BLAST FREEZER (1211001)	FIXED ASSETS	PCS		PLANT & MACHINERY - COLD CHAIN	N	BH-FA	Bhakharpur Fixed Asstes	2	0	0	5618.7
FA0000043	ELECTRIC LIFT (1204002)	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	2	0	0	66880.54
FA0000044	CHILLER-WATER TYPE	FIXED ASSETS	PCS		PLANT & MACHINERY-WATER	N	BH-FA	Bhakharpur Fixed Asstes	2	0	0	484302.2
FA0000045	TANK	FIXED ASSETS	PCS		PLANT & MACHINERY-WATER	N	BH-FA	Bhakharpur Fixed Asstes	4	0	0	1769158.2
FA0000046	ETP 100 KLD	FIXED ASSETS	PCS		PLANT & MACHINERY-WATER	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	8584137.22
FA0000047	CONTROL PANEL -1250 KVA- PROCESSING LINE	FIXED ASSETS	PCS		PLANT & MACHINERY - COLD CHAIN	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	8831400.38
FA0000048	FREEZE DEHYDRATION LINE	FIXED ASSETS	PCS		PLANT & MACHINERY - COLD CHAIN	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	52629426.15
FA0000049	REFRIGERATION LINE	FIXED ASSETS	PCS		PLANT & MACHINERY - COLD CHAIN	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	47695335.74
FA0000050	FROZEN PULP MANUFACTURING & PROCESSING	FIXED ASSETS	PCS		PLANT & MACHINERY - COLD CHAIN	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	15211915.89
FA0000051	QUICK FREEZER LINE CAPACITY 4MTPF	FIXED ASSETS	PCS		PLANT & MACHINERY - COLD CHAIN	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	15478215.8
FA0000052	PRE COOLER -6 MTPH	FIXED ASSETS	PCS		PLANT & MACHINERY - COLD CHAIN	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	2943800.13
FA0000053	WATER SUPPLY & STORAGE	FIXED ASSETS	PCS		PLANT & MACHINERY - COLD CHAIN	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	135414.81
FA0000054	PIPE LINE & FITTING (COLD CHAIN)	FIXED ASSETS	PCS		PLANT & MACHINERY - COLD CHAIN	N	BH-FA	Bhakharpur Fixed Asstes	2	0	625.95	1357935.04
FA0000055	TRANSFORMER AND SUBSTATION	FIXED ASSETS	PCS		PLANT & MACHINERY - COLD CHAIN	N	BH-FA	Bhakharpur Fixed Asstes	2	0	0	2733947.31
FA0000056	CABINET PUSHCART	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	5	0	0	32500
FA0000057	SAND FILTER(R.O)	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	409342.88
FA0000058	PH CONTROLLER WITH SENSOR	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	5	0	0	36947.3
FA0000059	ELECTROMAGNETIC FLOWMETER	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	4	0	0	143520.37
FA0000060	TDS METER WITH SENSOR	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	5	0	0	18937.59
FA0000063	WELDING MACHINE	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	14920.73
FA0000064	CONVEYOR SS304	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	6	0	0	799356.64
FA0000065	FLOWMETER - ELECTROMAGNETIC -1000 LPH	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	2	0	0	66797.63
FA0000066	LABELLER WHEAT GRASS 120 BPM	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	12	0	0	623054.01
FA0000067	AC 1.5 TON	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	24	0	0	225709.3
FA0000068	GRASS CUTTING MACHINE	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	17723.24
FA0000069	AHU WHEATGRASS PANEL	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	100790.23
FA0000070	WATER DIE - 1000 MLS	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	61354.9
FA0000071	JUICE DIE - 250 MLS	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	49960.42
FA0000072	CARTRIDGE FILTER HOUSING - 8 ROUND - 40 INCH - DONALDSON	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	2	0	0	294910.97
FA0000073	CARTRIDGE FILTER HOUSING - 8 ROUND - 30 INCH - DONALDSON	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	99941.69
FA0000074	WATER DIE - 500 MLS	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	56972.41
FA0000075	WATER DIE - 250 MLS	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	48207.42
FA0000076	KSB MAKE PUMP	FIXED ASSETS	PCS		PIPE LINE FITTINGS-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	128217.75
FA0000077	SHINE BOARD	FIXED ASSETS	PCS		OFFICE EQUIPMENT	N	BH-FA	Bhakharpur Fixed Asstes	220	0	0	52831.15
FA0000078	FIRE SYSTEMS WG	FIXED ASSETS	PCS		FIRE & SECURITY SYSTEMS	N	BH-FA	Bhakharpur Fixed Asstes	2	0	0	471677.81
FA0000079	BOILER-6 TPH -PROCESSING LINE	FIXED ASSETS	PCS		PLANT & MACHINERY - COLD CHAIN	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	2878317.92
FA0000080	DOCKING BAY EQUIPMENT	FIXED ASSETS	PCS		PLANT & MACHINERY - COLD CHAIN	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	3534777.24
FA0000082	ETP -250 KLD - PROCESSING LINE	FIXED ASSETS	PCS		PLANT & MACHINERY - COLD CHAIN	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	4544713.07
FA0000084	MAZENNINE FOR COLD STORAGE	FIXED ASSETS	PCS		PLANT & MACHINERY - COLD CHAIN	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	9089426.14
FA0000085	IQF & BLAST FREEZER	FIXED ASSETS	PCS		PLANT & MACHINERY - COLD CHAIN	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	8836584.03
FA0000086	PUFF PANELS WHEATGRASS FIRST FLOOR	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	21	0	0	10152225
FA0000087	PROCESSING LINE FOR FRUITS CAPACITY	FIXED ASSETS	PCS		PLANT & MACHINERY - COLD CHAIN	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	4130209.38
FA0000088	PIPELINE SS 304 CN	FIXED ASSETS	PCS		PLANT & MACHINERY - COLD CHAIN	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	6308547.95
FA0000089	GENERATOR 250 KVA BHKPR	FIXED ASSETS	PCS		PLANT & MACHINERY - COLD CHAIN	N	BH-FA	Bhakharpur Fixed Asstes	2	0	0	1510429.77
FA0000090	Tank 50000 LTR SS304	FIXED ASSETS	PCS		PLANT & MACHINERY - COLD CHAIN	N	BH-FA	Bhakharpur Fixed Asstes	6	0	0	5673361.26
FA0000091	MAIN LT PANEL WITH APFC 600 KVAR	FIXED ASSETS	PCS		PLANT & MACHINERY - COLD CHAIN	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	931845
FA0000092	DISTRIBUTION PANEL FOR CANOLA LINE	FIXED ASSETS	PCS		PLANT & MACHINERY - COLD CHAIN	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	66421
FA0000093	DISTRIBUTION PANEL FOR LINE OUT	FIXED ASSETS	PCS		PLANT & MACHINERY - COLD CHAIN	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	48185
FA0000094	KIRLOSKAR MAKE PUMP MODEL DB- 80/26	FIXED ASSETS	PCS		PLANT & MACHINERY - COLD CHAIN	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	343025.83
FA0000095	SEALING MACHINE AUTOMATIC L TYPE (SHRINK)	FIXED ASSETS	PCS		PLANT & MACHINERY - COLD CHAIN	N	GP-FA	Gupta Godown Fixed Assets	1	0	0	338942.38
FA0000096	KIRLOSKAR MAKE KBL PUMPSET 62 BHP/1800 RPM	FIXED ASSETS	PCS		PLANT & MACHINERY - COLD CHAIN	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	294021.96
FA0000097	KIRLOSKAR MAKE PUMP CPHM 25/26 A	FIXED ASSETS	PCS		PLANT & MACHINERY - COLD CHAIN	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	163345.39
FA0000098	KIRLOSKAR MAKE PUMP MODEL DB- 65/20	FIXED ASSETS	PCS		PLANT & MACHINERY - COLD CHAIN	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	75956.38
FA0000099	SHRINK TUNNEL	FIXED ASSETS	PCS		PLANT & MACHINERY - COLD CHAIN	N	BH-FA	Bhakharpur Fixed Asstes	3	0	0	85041.54
FA0000100	SUBMERSIBLE PUMP KSB 7.5 HP WITH PVC PIPE	FIXED ASSETS	PCS		PLANT & MACHINERY - COLD CHAIN	N	BH-FA	Bhakharpur Fixed Asstes	4	0	0	155505.57
FA0000101	SUBMERSIBLE PUMP KSB 15 HP WITH PVC PIPE	FIXED ASSETS	PCS		PLANT & MACHINERY - COLD CHAIN	N	BH-FA	Bhakharpur Fixed Asstes	2	0	0	73627.26
FA0000102	TANK 50000 LTR SS304 - OIL	FIXED ASSETS	PCS		PLANT & MACHINERY - COLD CHAIN	N	BH-FA	Bhakharpur Fixed Asstes	7	0	0	2707088.54
FA0000103	FIRE SYSTEMS	FIXED ASSETS	PCS		FIRE & SECURITY SYSTEMS	N	BH-FA	Bhakharpur Fixed Asstes	3	0	0	308220.93
FA0000105	PROMO TABLE	FIXED ASSETS	PCS		FURNITURE & FIXTURE	N	BH-FA	Bhakharpur Fixed Asstes	2	0	0	11049.93
FA0000106	SHOE RACK	FIXED ASSETS	PCS		FURNITURE & FIXTURE	N	BH-FA	Bhakharpur Fixed Asstes	9	0	0	3294.28
FA0000107	AIR CUTTER	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	16293.01
FA0000109	LABELLING MACHINE	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	2	0	0	42841.34
FA0000110	NOTICE BOARD	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	140.13
FA0000111	PLASTIC CRATES/CONTAINER'S	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	87	0	0	206799.31
FA0000112	PROXIMITY SWITCH	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	328.64
FA0000114	STARTER PANEL FOR PUMPS	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	23734.21
FA0000115	STORAGE TANK	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	11	0	0	760330.19
FA0000117	URSCHEL MACHINE	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	2	0	0	229953.45
FA0000118	UTENSILS	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	6	0	0	37152.89
FA0000119	VIDEOJET AIR PUMP	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	76592.09
FA0000120	WALL AIR CIRCULATOR	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	2	0	0	16183.94
FA0000121	WASHER FRUITS & VEGETABLE	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	2	0	0	64451.05
FA0000124	20FT REFRIGERATOR CONTAINER	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	4	0	0	274114.2
FA0000126	ANGLES	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	1184
FA0000127	AUTO PIPETTE	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	198.96
FA0000128	BACTERIOLOGICAL INCUBATOR 455x455x455MM (ACCUMAX)	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	3	0	0	13957.58
FA0000129	BALL VALVE 25 NB	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	737
FA0000130	BELT CONVEYOR OVER BRIDGE	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	13250
FA0000131	BLAST FREEZER	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	2	0	0	1041547
FA0000132	BLOW MOULD	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	2	0	0	3038
FA0000134	CUTTER MACHINE	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	3	0	0	1263
FA0000135	CUTTER MACHINE CUB CADET	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	3	0	0	4451
FA0000138	CARBONATER AUTO HIGH PRESSURE (H.S)	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	20725.09
FA0000139	FARBONATION KIT/CARBON FILTER	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	2	0	0	620226
FA0000140	FILTER MACHINE (MICROTECH)	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	3	0	0	18716
FA0000141	CELFORT MAKE TWO LID HARD TOP FREEZER	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	1250
FA0000142	COLONY COUNTERS LT 36 (ACCUMAX)	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	2	0	0	1856.82
FA0000143	CONTAINER FOR OFFICE	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	8500
FA0000145	CYBERSCAN BENCH TOP PH METER	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	11906.98
FA0000146	ELECTRONIC ANALYTICAL WEIGHING (AUX220)	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	46879.5
FA0000147	CONTROL PANEL -3 HP FOR SUMMER SEWER	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	144
FA0000148	FILLER 4 HEAD MANUAL (H.S.)	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	GP-FA	Gupta Godown Fixed Assets	1	0	0	14093.06
FA0000149	FILTER PRESS - MACHINE (J.PEE)	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	10000
FA0000150	FILTER SPARKLE SS 304 -8" 9 PLATES	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	3750
FA0000153	FILTERING ASSEMBLY COMPLETE (GLASS)	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	473
FA0000156	FIXTURES AND FITTINGS	FIXED ASSETS	PCS		FURNITURE & FIXTURE	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	5730.06
FA0000157	LAB EQUIPMENTS	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	32	0	0	43678.86
FA0000158	FURNITURE AND FIXTURES	FIXED ASSETS	PCS		FURNITURE & FIXTURE	N	BH-FA	Bhakharpur Fixed Asstes	3	0	0	8445.63
FA0000159	GAS TESTER MACHINE (J.S.)	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	255
FA0000160	GREEN HOUSE	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	4859
FA0000162	HOT AIR OVEN SIZE 455x455x455MM (ACCUMAX)	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	2	0	0	11057.58
FA0000164	INSTALLATION & SERVICES CHARGES (DRINK LINE MACHINE)	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	5	0	0	130209.97
FA0000165	IRRIGATION MACHINE	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	1200
FA0000166	LABEL APPLICATOR AP362	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	2	0	0	82981.05
FA0000167	LAMINAR AIR FLOW CABINET (ACCUMAX)	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	2	0	0	30398.05
FA0000168	MACHINE - SPARKLER FILTE TIFFAN (MICROTECH)	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	1400
FA0000169	MACHINE 120 BPM	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	2	0	0	35800
FA0000170	MACHINE ACCESSORIES	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	11681
FA0000171	MACHINERY PARTS FOR WARMER	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	8203
FA0000172	MANIFOLD (H.S.)	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	12435.05
FA0000173	MICRO RAIN SPRAY HOSE NAD CONNECTORS	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	2	0	0	841
FA0000174	MILK CANS 40 LTR (S.S.) - CHADHA	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	3	0	0	510
FA0000178	MOTOR PUMP - 2 HP (CENTRIFUGAL)	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	1025
FA0000179	MOTOR PUMP - 3 HP (CENTRIFUGAL)	FIXED ASSETS	PCS		PLANT & MACHINERY-WG	N	BH-FA	Bhakharpur Fixed Asstes	1	0	0	1175
