ItemCode	ItemName	ItmsGrpNam	InvntryUom	U_TYPE	U_Sub_Group	frozenFor	WhsCode	WhsName	OnHand	IsCommited	OnOrder	StockValue
PM0000249	CARTON 5 LTR TIN 1 PCS WITH THERMOCOL	PACKAGING MATERIAL	PCS	NULL	CARTON	N	DL-MP	MAYAPURI FINISHED (MAIN)	15227	0	0	271923.88
PM0000249	CARTON 5 LTR TIN 1 PCS WITH THERMOCOL	PACKAGING MATERIAL	PCS	NULL	CARTON	N	GP-ECM	GUPTA ECOM MART	565	0	0	5650
PM0000271	CARTON 1 LTR 1 PCS	PACKAGING MATERIAL	PCS	NULL	CARTON	N	BH-FGM	Bhakharpur finished goods	917	0	0	4585
PM0000271	CARTON 1 LTR 1 PCS	PACKAGING MATERIAL	PCS	NULL	CARTON	N	DL-EC	Mayapuri E-Commerce	4712	0	267	25916
PM0000271	CARTON 1 LTR 1 PCS	PACKAGING MATERIAL	PCS	NULL	CARTON	N	DL-MP	MAYAPURI FINISHED (MAIN)	11489	0	0	62787.56
PM0000404	THERMOCOL SET 5 LTR HDPE FULL	PACKAGING MATERIAL	PCS	NULL	THERMOCOL	N	BH-FGM	Bhakharpur finished goods	3674	0	0	178189
PM0000404	THERMOCOL SET 5 LTR HDPE FULL	PACKAGING MATERIAL	PCS	NULL	THERMOCOL	N	BH-JM	Bhakharpur Jivo mart	756	0	0	43848
PM0000404	THERMOCOL SET 5 LTR HDPE FULL	PACKAGING MATERIAL	PCS	NULL	THERMOCOL	N	DL-EC	Mayapuri E-Commerce	630	0	282	30555
PM0000404	THERMOCOL SET 5 LTR HDPE FULL	PACKAGING MATERIAL	PCS	NULL	THERMOCOL	N	DL-MP	MAYAPURI FINISHED (MAIN)	13124	0	429	556386
PM0000404	THERMOCOL SET 5 LTR HDPE FULL	PACKAGING MATERIAL	PCS	NULL	THERMOCOL	N	GP-ECM	GUPTA ECOM MART	168	0	0	9744
PM0000409	CARTON 1 LTR POMACE 16 PCS PLAIN	PACKAGING MATERIAL	PCS	NULL	CARTON	N	BH-FG	Bhakharpur Finished Basement	10	0	0	54
PM0000429	CARTON 1 KGS HONEY 1 PCS	PACKAGING MATERIAL	PCS	NULL	CARTON	N	DL-MP	MAYAPURI FINISHED (MAIN)	2750	0	0	13750
PM0000497	CARTON 5 LTR HDPE 1 PCS THERMO	PACKAGING MATERIAL	PCS	NULL	CARTON	N	BH-FGM	Bhakharpur finished goods	868	2200	0	18228
PM0000497	CARTON 5 LTR HDPE 1 PCS THERMO	PACKAGING MATERIAL	PCS	NULL	CARTON	N	BH-JM	Bhakharpur Jivo mart	0	0	1200	0
PM0000497	CARTON 5 LTR HDPE 1 PCS THERMO	PACKAGING MATERIAL	PCS	NULL	CARTON	N	DL-EC	Mayapuri E-Commerce	3204	0	0	67284
PM0000497	CARTON 5 LTR HDPE 1 PCS THERMO	PACKAGING MATERIAL	PCS	NULL	CARTON	N	DL-MP	MAYAPURI FINISHED (MAIN)	12677	0	0	295206.87
PM0000497	CARTON 5 LTR HDPE 1 PCS THERMO	PACKAGING MATERIAL	PCS	NULL	CARTON	N	GP-ECM	GUPTA ECOM MART	550	0	2200	11550
PM0000535	POLY BAG	PACKAGING MATERIAL	KGS	NULL	POLYBAG	N	BH-JM	Bhakharpur Jivo mart	332.3	1	0	54829.5
PM0000535	POLY BAG	PACKAGING MATERIAL	KGS	NULL	POLYBAG	N	DL-EC	Mayapuri E-Commerce	626.1	0	0	95793.3
PM0000535	POLY BAG	PACKAGING MATERIAL	KGS	NULL	POLYBAG	N	DL-MP	MAYAPURI FINISHED (MAIN)	213.8	0	1	26725
PM0000535	POLY BAG	PACKAGING MATERIAL	KGS	NULL	POLYBAG	N	GP-ECM	GUPTA ECOM MART	101.8	0	0	16797
PM0000540	CARTON 5 LTR OLIVE 4 PCS	PACKAGING MATERIAL	PCS	NULL	CARTON	N	BH-FGM	Bhakharpur finished goods	0	0	20	0
PM0000541	CARTON 1 LTR 20 PCS PET 40 GM	PACKAGING MATERIAL	PCS	NULL	CARTON	N	BH-FG	Bhakharpur Finished Basement	0	100	0	0
PM0000541	CARTON 1 LTR 20 PCS PET 40 GM	PACKAGING MATERIAL	PCS	NULL	CARTON	N	BH-FGM	Bhakharpur finished goods	0	1920	2020	0
PM0000544	CARTON 1 LTR 16 PCS SANO	PACKAGING MATERIAL	PCS	NULL	CARTON	N	BH-FG	Bhakharpur Finished Basement	0	80	80	0
PM0000544	CARTON 1 LTR 16 PCS SANO	PACKAGING MATERIAL	PCS	NULL	CARTON	N	BH-FGM	Bhakharpur finished goods	0	0	15	0
PM0000545	CARTON 5 LTR TIN OLIVE 4 PCS SANO	PACKAGING MATERIAL	PCS	NULL	CARTON	N	BH-FG	Bhakharpur Finished Basement	0	40	40	0
PM0000545	CARTON 5 LTR TIN OLIVE 4 PCS SANO	PACKAGING MATERIAL	PCS	NULL	CARTON	N	BH-FGM	Bhakharpur finished goods	0	100	200	0
PM0000546	CARTON 5 LTR HDPE 2 PCS	PACKAGING MATERIAL	PCS	COMMODITY	CARTON	N	DL-MP	MAYAPURI FINISHED (MAIN)	730	0	0	7300
PM0000547	CARTON 5 LTR HDPE 1 PC	PACKAGING MATERIAL	PCS	COMMODITY	CARTON	N	DL-MP	MAYAPURI FINISHED (MAIN)	1726	0	0	17260
PM0000548	CARTON 5 LTR HDPE WITH THERMOCOL	PACKAGING MATERIAL	PCS	COMMODITY	CARTON	N	DL-MP	MAYAPURI FINISHED (MAIN)	410	0	20	4100
PM0000549	CARTON 200 MLS X 12 PCS	PACKAGING MATERIAL	PCS	OTHERS	DRINKS	N	DL-MP	MAYAPURI FINISHED (MAIN)	1127	0	0	11270
PM0000550	CARTON DESI GHEE JAR 500 GMS D2C	PACKAGING MATERIAL	PCS	COMMODITY	CARTON	N	DL-MP	MAYAPURI FINISHED (MAIN)	365	0	0	3650
PM0000551	CARTON DESI GHEE JAR 1 LTR D2C	PACKAGING MATERIAL	PCS	COMMODITY	CARTON	N	DL-MP	MAYAPURI FINISHED (MAIN)	369	0	0	3690
PM0000552	CARTON 100 MLS GLASS BOTTLE 24 PCS	PACKAGING MATERIAL	PCS	COMMODITY	CARTON	N	DL-MP	MAYAPURI FINISHED (MAIN)	1610	0	0	16100
PM0000553	CARTON 250 MLS 6 PCS (PET BOTTLE)	PACKAGING MATERIAL	PCS	OTHERS	DRINKS	N	DL-MP	MAYAPURI FINISHED (MAIN)	387	0	0	3870
PM0000554	CARTON 275 MLS X 12 PCS	PACKAGING MATERIAL	PCS	OTHERS	DRINKS	N	DL-MP	MAYAPURI FINISHED (MAIN)	755	0	0	7550
PM0000555	CARTON 275 MLS 6 PCS WITH THERMOCOL	PACKAGING MATERIAL	PCS	OTHERS	DRINKS	N	DL-MP	MAYAPURI FINISHED (MAIN)	720	0	0	7200
RM0000030	REFINED COTTON OIL	RAW MATERIAL	LTR	COMMODITY	COTTON SEED	N	DL-FG	MAYAPURI (GODAMWALA) FINISHED	0	0	33835.13	0
SC0000004	CASSEROLE	TRADING ITEMS	PCS	NULL	KITCHEN UTILITIES	N	DL-MP	MAYAPURI FINISHED (MAIN)	7	166	0	1085
SC0000008	KETTLE 1.8 LTR	TRADING ITEMS	PCS	NULL	KITCHEN UTILITIES	N	DL-EC	Mayapuri E-Commerce	3	0	0	889.83
SC0000008	KETTLE 1.8 LTR	TRADING ITEMS	PCS	NULL	KITCHEN UTILITIES	N	DL-MP	MAYAPURI FINISHED (MAIN)	15	0	0	4449.15
SC0000009	FRIDGE BOTTLE 1 LTR	TRADING ITEMS	PCS	NULL	KITCHEN UTILITIES	N	DL-MP	MAYAPURI FINISHED (MAIN)	50	0	6	500
SC0000050	TEMPERATURE BOTTLE 500 ML	TRADING ITEMS	PCS	NULL	KITCHEN UTILITIES	N	DL-MP	MAYAPURI FINISHED (MAIN)	158	374	0	20084.74
SC0000062	JIVO INFINITE BLISS 500 MLS FLASK SILVER	TRADING ITEMS	PCS	OTHERS	INFINITE	N	BH-FGM	Bhakharpur finished goods	7	0	0	1864.94
SC0000062	JIVO INFINITE BLISS 500 MLS FLASK SILVER	TRADING ITEMS	PCS	OTHERS	INFINITE	N	DL-GR	Mayapuri GR	5	0	0	799.26
SC0000062	JIVO INFINITE BLISS 500 MLS FLASK SILVER	TRADING ITEMS	PCS	OTHERS	INFINITE	N	DL-MP	MAYAPURI FINISHED (MAIN)	2	11	0	532.84
SC0000063	JIVO INFINITE EDEN 700 MLS FLASK BLACK KNIGHT	TRADING ITEMS	PCS	OTHERS	INFINITE	N	BH-FGM	Bhakharpur finished goods	8	0	0	2602.51
SC0000063	JIVO INFINITE EDEN 700 MLS FLASK BLACK KNIGHT	TRADING ITEMS	PCS	OTHERS	INFINITE	N	DL-EC	Mayapuri E-Commerce	12	0	0	2277.2
SC0000063	JIVO INFINITE EDEN 700 MLS FLASK BLACK KNIGHT	TRADING ITEMS	PCS	OTHERS	INFINITE	N	DL-GR	Mayapuri GR	1	0	0	325.31
SC0000063	JIVO INFINITE EDEN 700 MLS FLASK BLACK KNIGHT	TRADING ITEMS	PCS	OTHERS	INFINITE	N	DL-MP	MAYAPURI FINISHED (MAIN)	8	20	0	2602.51
SC0000063	JIVO INFINITE EDEN 700 MLS FLASK BLACK KNIGHT	TRADING ITEMS	PCS	OTHERS	INFINITE	N	KT-FBF	Karnataka Finished New Godown	20	0	0	6500
SC0000064	JIVO INFINITE DELIGHT 1000 MLS FLASK DENIM BLUE	TRADING ITEMS	PCS	OTHERS	INFINITE	N	BH-FGM	Bhakharpur finished goods	5	0	0	2162.25
SC0000064	JIVO INFINITE DELIGHT 1000 MLS FLASK DENIM BLUE	TRADING ITEMS	PCS	OTHERS	INFINITE	N	DL-EC	Mayapuri E-Commerce	54	0	0	23352.3
SC0000064	JIVO INFINITE DELIGHT 1000 MLS FLASK DENIM BLUE	TRADING ITEMS	PCS	OTHERS	INFINITE	N	DL-MP	MAYAPURI FINISHED (MAIN)	89	0	0	30703.95
SC0000064	JIVO INFINITE DELIGHT 1000 MLS FLASK DENIM BLUE	TRADING ITEMS	PCS	OTHERS	INFINITE	N	KT-FBF	Karnataka Finished New Godown	22	0	0	9504
SC0000065	JIVO INFINITE UTOPIA 1000 MLS FLASK SILVER	TRADING ITEMS	PCS	OTHERS	INFINITE	N	BH-FGM	Bhakharpur finished goods	10	0	0	3850
SC0000065	JIVO INFINITE UTOPIA 1000 MLS FLASK SILVER	TRADING ITEMS	PCS	OTHERS	INFINITE	N	DL-EC	Mayapuri E-Commerce	1	0	1	385
SC0000065	JIVO INFINITE UTOPIA 1000 MLS FLASK SILVER	TRADING ITEMS	PCS	OTHERS	INFINITE	N	DL-GR	Mayapuri GR	2	0	0	770
SC0000065	JIVO INFINITE UTOPIA 1000 MLS FLASK SILVER	TRADING ITEMS	PCS	OTHERS	INFINITE	N	DL-MP	MAYAPURI FINISHED (MAIN)	129	1	0	30268.84
SC0000065	JIVO INFINITE UTOPIA 1000 MLS FLASK SILVER	TRADING ITEMS	PCS	OTHERS	INFINITE	N	KT-FBF	Karnataka Finished New Godown	17	0	0	6562
SC0000066	JIVO INFINITE RAPTURE 1000 MLS FLASK SILVER	TRADING ITEMS	PCS	OTHERS	INFINITE	N	BH-FGM	Bhakharpur finished goods	1	0	0	439.22
SC0000066	JIVO INFINITE RAPTURE 1000 MLS FLASK SILVER	TRADING ITEMS	PCS	OTHERS	INFINITE	N	DL-EC	Mayapuri E-Commerce	4	0	4	1756.88
SC0000066	JIVO INFINITE RAPTURE 1000 MLS FLASK SILVER	TRADING ITEMS	PCS	OTHERS	INFINITE	N	DL-GR	Mayapuri GR	4	0	0	1561.67
SC0000066	JIVO INFINITE RAPTURE 1000 MLS FLASK SILVER	TRADING ITEMS	PCS	OTHERS	INFINITE	N	DL-MP	MAYAPURI FINISHED (MAIN)	61	4	0	23815.5
SC0000066	JIVO INFINITE RAPTURE 1000 MLS FLASK SILVER	TRADING ITEMS	PCS	OTHERS	INFINITE	N	KT-FBF	Karnataka Finished New Godown	19	0	0	8360
SC0000067	LYLY DOUBLE DECKER LUNCHBOX	TRADING ITEMS	PCS	OTHERS	INFINITE	N	DL-EC	Mayapuri E-Commerce	34	0	0	4420
SC0000067	LYLY DOUBLE DECKER LUNCHBOX	TRADING ITEMS	PCS	OTHERS	INFINITE	N	DL-MP	MAYAPURI FINISHED (MAIN)	4	0	0	520
SC0000067	LYLY DOUBLE DECKER LUNCHBOX	TRADING ITEMS	PCS	OTHERS	INFINITE	N	KT-FBF	Karnataka Finished New Godown	28	0	0	3500
SC0000068	LYLY 2 LUNCHBOX	TRADING ITEMS	PCS	OTHERS	INFINITE	N	DL-EC	Mayapuri E-Commerce	7	0	0	440
SC0000069	STAINLESS STEEL TOPWARE TESO LUNCHBOX WITH BOTTLE  1000 MLS	TRADING ITEMS	PCS	OTHERS	INFINITE	N	BH-FGM	Bhakharpur finished goods	2	0	0	1000
SC0000069	STAINLESS STEEL TOPWARE TESO LUNCHBOX WITH BOTTLE  1000 MLS	TRADING ITEMS	PCS	OTHERS	INFINITE	N	DL-EC	Mayapuri E-Commerce	18	0	0	7638.75
SC0000069	STAINLESS STEEL TOPWARE TESO LUNCHBOX WITH BOTTLE  1000 MLS	TRADING ITEMS	PCS	OTHERS	INFINITE	N	DL-GR	Mayapuri GR	16	0	0	6790
SC0000069	STAINLESS STEEL TOPWARE TESO LUNCHBOX WITH BOTTLE  1000 MLS	TRADING ITEMS	PCS	OTHERS	INFINITE	N	DL-MP	MAYAPURI FINISHED (MAIN)	77	0	0	37345
SC0000070	TOPWARE EXECUTIVE DOUBLE DECKER LUNCHBOX  800 MLS	TRADING ITEMS	PCS	OTHERS	INFINITE	N	DL-MP	MAYAPURI FINISHED (MAIN)	19	40	0	2318
SC0000073	CASSEROLE BLACK & SILVER GLOSSY  1500	TRADING ITEMS	PCS	OTHERS	INFINITE	N	DL-EC	Mayapuri E-Commerce	33	0	0	4569.23
SC0000073	CASSEROLE BLACK & SILVER GLOSSY  1500	TRADING ITEMS	PCS	OTHERS	INFINITE	N	DL-GR	Mayapuri GR	1	0	0	138.46
SC0000073	CASSEROLE BLACK & SILVER GLOSSY  1500	TRADING ITEMS	PCS	OTHERS	INFINITE	N	DL-MP	MAYAPURI FINISHED (MAIN)	10	0	0	1384.62
SC0000074	CASSEROLE BLACK & SILVER GLOSSY  2200	TRADING ITEMS	PCS	OTHERS	INFINITE	N	BH-FGM	Bhakharpur finished goods	6	0	0	1080
SC0000074	CASSEROLE BLACK & SILVER GLOSSY  2200	TRADING ITEMS	PCS	OTHERS	INFINITE	N	DL-EC	Mayapuri E-Commerce	13	0	0	1800
SC0000074	CASSEROLE BLACK & SILVER GLOSSY  2200	TRADING ITEMS	PCS	OTHERS	INFINITE	N	DL-MP	MAYAPURI FINISHED (MAIN)	9	0	0	1620
SC0000074	CASSEROLE BLACK & SILVER GLOSSY  2200	TRADING ITEMS	PCS	OTHERS	INFINITE	N	KT-FBF	Karnataka Finished New Godown	1	0	0	180
SC0000075	CASSEROLE BLACK & SILVER GLOSSY  3200	TRADING ITEMS	PCS	OTHERS	INFINITE	N	BH-FGM	Bhakharpur finished goods	6	0	0	1260
SC0000075	CASSEROLE BLACK & SILVER GLOSSY  3200	TRADING ITEMS	PCS	OTHERS	INFINITE	N	DL-EC	Mayapuri E-Commerce	20	0	3	4200
SC0000075	CASSEROLE BLACK & SILVER GLOSSY  3200	TRADING ITEMS	PCS	OTHERS	INFINITE	N	DL-GR	Mayapuri GR	5	0	0	1050
SC0000075	CASSEROLE BLACK & SILVER GLOSSY  3200	TRADING ITEMS	PCS	OTHERS	INFINITE	N	DL-MP	MAYAPURI FINISHED (MAIN)	10	136	0	2100
SC0000075	CASSEROLE BLACK & SILVER GLOSSY  3200	TRADING ITEMS	PCS	OTHERS	INFINITE	N	KT-FBF	Karnataka Finished New Godown	2	0	0	420
SC0000079	PAIN OIL 250 MLS4 PCS	TRADING ITEMS	PCS	NULL	PAIN OIL	N	DL-EC	Mayapuri E-Commerce	1	0	0	142.86
SC0000081	ELEGANCE MODEL SINGLE WALL WATER BOTTLE	TRADING ITEMS	PCS	OTHERS	INFINITE	N	DL-MP	MAYAPURI FINISHED (MAIN)	40	0	0	4910.72
SC0000082	PYRAMID MODEL SINGLE WALL WATER BOTTLE	TRADING ITEMS	PCS	OTHERS	INFINITE	N	BH-FGM	Bhakharpur finished goods	29	0	0	5794.26
SC0000082	PYRAMID MODEL SINGLE WALL WATER BOTTLE	TRADING ITEMS	PCS	OTHERS	INFINITE	N	DL-EC	Mayapuri E-Commerce	35	0	0	3794.57
SC0000082	PYRAMID MODEL SINGLE WALL WATER BOTTLE	TRADING ITEMS	PCS	OTHERS	INFINITE	N	DL-GR	Mayapuri GR	8	0	0	1598.42
SC0000082	PYRAMID MODEL SINGLE WALL WATER BOTTLE	TRADING ITEMS	PCS	OTHERS	INFINITE	N	DL-MP	MAYAPURI FINISHED (MAIN)	20	0	0	3996.04
