DOCTYPE	SIDE	SGN	OBJ_TYPE	DOC_ENTRY	DOC_NUM	EXT_REF	CARD_CODE	CARD_NAME	CARD_TYPE	BP_GROUP	ACCT_KIND	IS_GROUP	BPL_ID	BPL_NAME	DOC_DATE	DUE_DATE	DAYS_OVERDUE	AGE_DAYS	AGE_BUCKET	IS_MIGRATED	DOC_TOTAL	APPLIED	OPEN_AMT	SIGNED_OPEN	CURRENCY	OPEN_AMT_FC	OITR_RECON_AMT	OITR_LINES	RECON_STATE	CARD_BALANCE	CARD_OPEN_NET	CARD_OPEN_GROSS	CARD_STALE_GAP	CARD_REAL_PCT	ITEM_REAL_EST	SIZE_RANK	DT_SIZE_RANK	DT_ITEMS_ALL	DT_OPEN_ALL	DT_ITEMS_SHOWN	DT_OPEN_SHOWN	CO_ITEMS_ALL	CO_ITEMS_SHOWN	CO_OPEN_ALL	CO_OPEN_SHOWN	CO_OPEN_NET	CO_OCRD_NET	CO_STALE_GAP	CO_MIGRATED_OPEN	AS_OF
AP_PMT	AP	1	46	1935	1124466895		VENDA000925	VISHAL VASTU BHANDAR AADFV0624J	S	SERVICE	TRADE	0	2	FACTORY	2024-11-23	2024-11-23	637	637	6_365+	0	430890	285180	145710	145710	INR	0	285180	1	PARTIAL	-15598	-15598	400494	0	100	145710	2894	236	831	20179708202.13	400	20175391210.65	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AP_PMT	AP	1	46	1940	1124466899		VENDA000426	BENCHMARKS AUDIT & VERIFICATION SERVICES	S	SERVICE	TRADE	0	1	DELHI	2024-11-23	2024-11-23	637	637	6_365+	0	48085	0	48085	48085	INR	0	0	0	NONE	-7284	-7284	184956	0	100	48085	4036	344	831	20179708202.13	400	20175391210.65	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AP_INV	AP	-1	18	495	724104114	624101017	VENDA000003	JIVO WELLNESS PVT LTD - HR	S	BRANCH VENDOR	BRANCH	1	1	DELHI	2024-10-24	2024-11-25	635	667	6_365+	0	2619000	0	2619000	-2619000	INR	0	2494285.76	1	PARTIAL	-689989880.65	-689990630.65	689990630.65	-750	99.9999	2618997.15	376	162	4321	3107075765.73	532	2882908627.02	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AP_INV	AP	-1	18	493	324104101	624101015	VENDA000003	JIVO WELLNESS PVT LTD - HR	S	BRANCH VENDOR	BRANCH	1	3	PUNJAB	2024-10-24	2024-11-25	635	667	6_365+	0	2009000	0	2009000	-2009000	INR	0	1913333.32	1	PARTIAL	-689989880.65	-689990630.65	689990630.65	-750	99.9999	2008997.82	529	229	4321	3107075765.73	532	2882908627.02	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AP_INV	AP	-1	18	500	324104104	62101019	VENDA000003	JIVO WELLNESS PVT LTD - HR	S	BRANCH VENDOR	BRANCH	1	3	PUNJAB	2024-10-24	2024-11-25	635	667	6_365+	0	1885000	0	1885000	-1885000	INR	0	1795238.11	1	PARTIAL	-689989880.65	-689990630.65	689990630.65	-750	99.9999	1884997.95	591	247	4321	3107075765.73	532	2882908627.02	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AP_INV	AP	-1	18	494	324104102	624101014	VENDA000003	JIVO WELLNESS PVT LTD - HR	S	BRANCH VENDOR	BRANCH	1	3	PUNJAB	2024-10-24	2024-11-25	635	667	6_365+	0	1390000	0	1390000	-1390000	INR	0	1323809.36	1	PARTIAL	-689989880.65	-689990630.65	689990630.65	-750	99.9999	1389998.49	1021	402	4321	3107075765.73	532	2882908627.02	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AP_INV	AP	-1	18	498	324104103	624101018	VENDA000003	JIVO WELLNESS PVT LTD - HR	S	BRANCH VENDOR	BRANCH	1	3	PUNJAB	2024-10-24	2024-11-25	635	667	6_365+	0	1329250	0	1329250	-1329250	INR	0	1265952.36	1	PARTIAL	-689989880.65	-689990630.65	689990630.65	-750	99.9999	1329248.56	1155	431	4321	3107075765.73	532	2882908627.02	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AR_INV	AR	1	13	37541	624111554		CUSTA000003	JIVO WELLNESS PVT LTD - PB	C	BRANCH CUSTOMER	BRANCH	1	2	FACTORY	2024-11-26	2024-11-26	634	634	6_365+	0	1680000	0	1680000	1680000	INR	0	1600000	1	PARTIAL	561326282.8	561326282.8	561326282.8	0	100	1680000	709	212	13030	1825743008.07	669	1439053676.61	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AR_CN	AR	-1	14	3375	724112516		CUSTA000376	ZOMATO HYPERPURE PVT LTD	C	DELHI	TRADE	0	1	DELHI	2024-11-26	2024-11-26	634	634	6_365+	0	64973	0	64973	-64973	INR	0	0	0	NONE	0	-713508.63	1459210.07	-713508.63	0	0	3585	31	1683	12394248.13	147	9720958.33	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AP_INV	AP	-1	18	867	724104134	624101098	VENDA000003	JIVO WELLNESS PVT LTD - HR	S	BRANCH VENDOR	BRANCH	1	1	DELHI	2024-10-28	2024-11-27	633	663	6_365+	0	2731280	0	2731280	-2731280	INR	0	2601218.65	2	PARTIAL	-689989880.65	-689990630.65	689990630.65	-750	99.9999	2731277.03	356	156	4321	3107075765.73	532	2882908627.02	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AP_INV	AP	-1	18	7024	624113196	40816	VENDA000724	AL GHURAIR RESOURCES OILS & PROTIENS L L C	S	PURCHASE OIL	TRADE	0	2	FACTORY	2024-11-28	2024-11-28	632	632	6_365+	0	21978050.64	0	21978050.64	-21978050.64	USD	259022.4	21978050.64	1	FULL_PER_OITR	235141.2	17416939683.5	19296201779.5	17416704542.3	0.0014	296.72	65	35	4321	3107075765.73	532	2882908627.02	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AR_INV	AR	1	13	37789	624111634		CUSTA000001	JIVO WELLNESS PVT LTD - DL	C	BRANCH CUSTOMER	BRANCH	1	2	FACTORY	2024-11-28	2024-11-28	632	632	6_365+	0	3996500	0	3996500	3996500	INR	0	3756190.36	1	PARTIAL	130363932	130363932	130363932	0	100	3996500	298	34	13030	1825743008.07	669	1439053676.61	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AR_INV	AR	1	13	37777	624111631		CUSTA000001	JIVO WELLNESS PVT LTD - DL	C	BRANCH CUSTOMER	BRANCH	1	2	FACTORY	2024-11-28	2024-11-28	632	632	6_365+	0	1716599	0	1716599	1716599	INR	0	1634856.56	1	PARTIAL	130363932	130363932	130363932	0	100	1716599	688	202	13030	1825743008.07	669	1439053676.61	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AR_INV	AR	1	13	37878	624111669		CUSTA000003	JIVO WELLNESS PVT LTD - PB	C	BRANCH CUSTOMER	BRANCH	1	2	FACTORY	2024-11-29	2024-11-29	631	631	6_365+	0	1960000	0	1960000	1960000	INR	0	1866666.63	1	PARTIAL	561326282.8	561326282.8	561326282.8	0	100	1960000	558	138	13030	1825743008.07	669	1439053676.61	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AR_INV	AR	1	13	37803	624111638		CUSTA000003	JIVO WELLNESS PVT LTD - PB	C	BRANCH CUSTOMER	BRANCH	1	2	FACTORY	2024-11-29	2024-11-29	631	631	6_365+	0	1798500	0	1798500	1798500	INR	0	1712857.07	1	PARTIAL	561326282.8	561326282.8	561326282.8	0	100	1798500	639	179	13030	1825743008.07	669	1439053676.61	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AR_INV	AR	1	13	37877	624111668		CUSTA000003	JIVO WELLNESS PVT LTD - PB	C	BRANCH CUSTOMER	BRANCH	1	2	FACTORY	2024-11-29	2024-11-29	631	631	6_365+	0	1350000	0	1350000	1350000	INR	0	1285714	1	PARTIAL	561326282.8	561326282.8	561326282.8	0	100	1350000	1095	434	13030	1825743008.07	669	1439053676.61	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AR_INV	AR	1	13	37897	624111673		CUSTA000003	JIVO WELLNESS PVT LTD - PB	C	BRANCH CUSTOMER	BRANCH	1	2	FACTORY	2024-11-29	2024-11-29	631	631	6_365+	0	1170000	0	1170000	1170000	INR	0	1114285.5	1	PARTIAL	561326282.8	561326282.8	561326282.8	0	100	1170000	1364	601	13030	1825743008.07	669	1439053676.61	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AR_INV	AR	1	13	38014	724111391	GR 29.11.2024	CUSTA000002	JIVO WELLNESS PVT LTD - HR	C	BRANCH CUSTOMER	BRANCH	1	1	DELHI	2024-11-30	2024-11-30	630	630	6_365+	0	1564950	0	1564950	1564950	INR	0	1477857.1	1	PARTIAL	64744808	64744808	64744808	0	100	1564950	795	258	13030	1825743008.07	669	1439053676.61	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AP_PMT	AP	1	46	3909	1124467138		VENDA001177	N K SARRAF & ASSOCIATES	S	SERVICE	TRADE	0	1	DELHI	2024-11-30	2024-11-30	630	630	6_365+	0	39932.38	0	39932.38	39932.38	INR	0	0	0	NONE	3384.38	3384.38	76480.38	0	100	39932.38	4528	367	831	20179708202.13	400	20175391210.65	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AR_INV	AR	1	13	38352	624121029		CUSTA000001	JIVO WELLNESS PVT LTD - DL	C	BRANCH CUSTOMER	BRANCH	1	2	FACTORY	2024-12-04	2024-12-04	626	626	6_365+	0	2907660	0	2907660	2907660	INR	0	2769199.99	1	PARTIAL	130363932	130363932	130363932	0	100	2907660	334	51	13030	1825743008.07	669	1439053676.61	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AR_INV	AR	1	13	38364	624121031		CUSTA000001	JIVO WELLNESS PVT LTD - DL	C	BRANCH CUSTOMER	BRANCH	1	2	FACTORY	2024-12-04	2024-12-04	626	626	6_365+	0	2657500	0	2657500	2657500	INR	0	2530952.24	1	PARTIAL	130363932	130363932	130363932	0	100	2657500	368	68	13030	1825743008.07	669	1439053676.61	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AR_INV	AR	1	13	38346	624121027		CUSTA000003	JIVO WELLNESS PVT LTD - PB	C	BRANCH CUSTOMER	BRANCH	1	2	FACTORY	2024-12-04	2024-12-04	626	626	6_365+	0	1718500	0	1718500	1718500	INR	0	1636666.47	1	PARTIAL	561326282.8	561326282.8	561326282.8	0	100	1718500	686	201	13030	1825743008.07	669	1439053676.61	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AR_INV	AR	1	13	38349	624121028		CUSTA000003	JIVO WELLNESS PVT LTD - PB	C	BRANCH CUSTOMER	BRANCH	1	2	FACTORY	2024-12-04	2024-12-04	626	626	6_365+	0	1485000	0	1485000	1485000	INR	0	1414285.4	1	PARTIAL	561326282.8	561326282.8	561326282.8	0	100	1485000	881	312	13030	1825743008.07	669	1439053676.61	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AP_INV	AP	-1	18	1246	324114103	624101642	VENDA000003	JIVO WELLNESS PVT LTD - HR	S	BRANCH VENDOR	BRANCH	1	3	PUNJAB	2024-11-04	2024-12-04	626	656	6_365+	0	1344000	0	1344000	-1344000	INR	0	1405343.36	2	FULL_PER_OITR	-689989880.65	-689990630.65	689990630.65	-750	99.9999	1343998.54	1100	423	4321	3107075765.73	532	2882908627.02	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AP_INV	AP	-1	18	1241	324114102	624111005	VENDA000003	JIVO WELLNESS PVT LTD - HR	S	BRANCH VENDOR	BRANCH	1	3	PUNJAB	2024-11-04	2024-12-04	626	656	6_365+	0	1176000	0	1176000	-1176000	INR	0	1240704.64	2	FULL_PER_OITR	-689989880.65	-689990630.65	689990630.65	-750	99.9999	1175998.72	1355	485	4321	3107075765.73	532	2882908627.02	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AP_INV	AP	-1	18	1226	324114101	624111006	VENDA000003	JIVO WELLNESS PVT LTD - HR	S	BRANCH VENDOR	BRANCH	1	3	PUNJAB	2024-11-04	2024-12-04	626	656	6_365+	0	1013000	0	1013000	-1013000	INR	0	964762.4	2	PARTIAL	-689989880.65	-689990630.65	689990630.65	-750	99.9999	1012998.9	1481	524	4321	3107075765.73	532	2882908627.02	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AR_INV	AR	1	13	38538	624121055		CUSTA000003	JIVO WELLNESS PVT LTD - PB	C	BRANCH CUSTOMER	BRANCH	1	2	FACTORY	2024-12-06	2024-12-06	624	624	6_365+	0	1672500	0	1672500	1672500	INR	0	1592856.85	1	PARTIAL	561326282.8	561326282.8	561326282.8	0	100	1672500	715	215	13030	1825743008.07	669	1439053676.61	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AR_INV	AR	1	13	38552	624121057		CUSTA000003	JIVO WELLNESS PVT LTD - PB	C	BRANCH CUSTOMER	BRANCH	1	2	FACTORY	2024-12-07	2024-12-07	623	623	6_365+	0	1712500	0	1712500	1712500	INR	0	1630952.36	1	PARTIAL	561326282.8	561326282.8	561326282.8	0	100	1712500	694	205	13030	1825743008.07	669	1439053676.61	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AR_INV	AR	1	13	38562	624121058		CUSTA000003	JIVO WELLNESS PVT LTD - PB	C	BRANCH CUSTOMER	BRANCH	1	2	FACTORY	2024-12-07	2024-12-07	623	623	6_365+	0	1145540	0	1145540	1145540	INR	0	1090990.33	1	PARTIAL	561326282.8	561326282.8	561326282.8	0	100	1145540	1380	610	13030	1825743008.07	669	1439053676.61	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AP_INV	AP	-1	18	1488	724114108	624101517	VENDA000003	JIVO WELLNESS PVT LTD - HR	S	BRANCH VENDOR	BRANCH	1	1	DELHI	2024-11-07	2024-12-09	621	653	6_365+	0	4755000	0	4755000	-4755000	INR	0	4528571.82	2	PARTIAL	-689989880.65	-689990630.65	689990630.65	-750	99.9999	4754994.83	264	117	4321	3107075765.73	532	2882908627.02	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AP_INV	AP	-1	18	1542	724114124	624101213	VENDA000003	JIVO WELLNESS PVT LTD - HR	S	BRANCH VENDOR	BRANCH	1	1	DELHI	2024-11-07	2024-12-09	621	653	6_365+	0	2772000	0	2772000	-2772000	INR	0	2816464.4	2	FULL_PER_OITR	-689989880.65	-689990630.65	689990630.65	-750	99.9999	2771996.99	350	153	4321	3107075765.73	532	2882908627.02	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AP_INV	AP	-1	18	1522	724114120	624101359	VENDA000003	JIVO WELLNESS PVT LTD - HR	S	BRANCH VENDOR	BRANCH	1	1	DELHI	2024-11-07	2024-12-09	621	653	6_365+	0	2356280	0	2356280	-2356280	INR	0	2244075.91	2	PARTIAL	-689989880.65	-689990630.65	689990630.65	-750	99.9999	2356277.44	442	192	4321	3107075765.73	532	2882908627.02	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AP_INV	AP	-1	18	1476	724114104	624101634	VENDA000003	JIVO WELLNESS PVT LTD - HR	S	BRANCH VENDOR	BRANCH	1	1	DELHI	2024-11-07	2024-12-09	621	653	6_365+	0	2025000	0	2025000	-2025000	INR	0	1928571.08	2	PARTIAL	-689989880.65	-689990630.65	689990630.65	-750	99.9999	2024997.8	515	222	4321	3107075765.73	532	2882908627.02	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AP_INV	AP	-1	18	1737	724114130	624101093	VENDA000003	JIVO WELLNESS PVT LTD - HR	S	BRANCH VENDOR	BRANCH	1	1	DELHI	2024-11-09	2024-12-09	621	651	6_365+	0	2022998	0	2022998	-2022998	INR	0	1926664.46	2	PARTIAL	-689989880.65	-689990630.65	689990630.65	-750	99.9999	2022995.8	517	223	4321	3107075765.73	532	2882908627.02	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AP_INV	AP	-1	18	1526	724114122	624101311	VENDA000003	JIVO WELLNESS PVT LTD - HR	S	BRANCH VENDOR	BRANCH	1	1	DELHI	2024-11-07	2024-12-09	621	653	6_365+	0	1966047	0	1966047	-1966047	INR	0	1872420.36	3	PARTIAL	-689989880.65	-689990630.65	689990630.65	-750	99.9999	1966044.86	555	237	4321	3107075765.73	532	2882908627.02	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AP_INV	AP	-1	18	1499	724114110	624101515	VENDA000003	JIVO WELLNESS PVT LTD - HR	S	BRANCH VENDOR	BRANCH	1	1	DELHI	2024-11-07	2024-12-09	621	653	6_365+	0	1652500	0	1652500	-1652500	INR	0	1573809.46	2	PARTIAL	-689989880.65	-689990630.65	689990630.65	-750	99.9999	1652498.2	723	298	4321	3107075765.73	532	2882908627.02	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AP_INV	AP	-1	18	1480	724114105	624101558	VENDA000003	JIVO WELLNESS PVT LTD - HR	S	BRANCH VENDOR	BRANCH	1	1	DELHI	2024-11-07	2024-12-09	621	653	6_365+	0	1450800	0	1450800	-1450800	INR	0	1381714.49	2	PARTIAL	-689989880.65	-689990630.65	689990630.65	-750	99.9999	1450798.42	926	368	4321	3107075765.73	532	2882908627.02	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AP_INV	AP	-1	18	1524	724114121	624101316	VENDA000003	JIVO WELLNESS PVT LTD - HR	S	BRANCH VENDOR	BRANCH	1	1	DELHI	2024-11-07	2024-12-09	621	653	6_365+	0	1248000	0	1248000	-1248000	INR	0	1188571.72	2	PARTIAL	-689989880.65	-689990630.65	689990630.65	-750	99.9999	1247998.64	1294	465	4321	3107075765.73	532	2882908627.02	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AP_INV	AP	-1	18	1739	724114131	624101084	VENDA000003	JIVO WELLNESS PVT LTD - HR	S	BRANCH VENDOR	BRANCH	1	1	DELHI	2024-11-09	2024-12-09	621	651	6_365+	0	1200000	0	1200000	-1200000	INR	0	1071428.4	2	PARTIAL	-689989880.65	-689990630.65	689990630.65	-750	99.9999	1199998.7	1339	481	4321	3107075765.73	532	2882908627.02	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AP_INV	AP	-1	18	1497	724114109	624101516	VENDA000003	JIVO WELLNESS PVT LTD - HR	S	BRANCH VENDOR	BRANCH	1	1	DELHI	2024-11-07	2024-12-09	621	653	6_365+	0	1110000	0	1110000	-1110000	INR	0	1057142.65	2	PARTIAL	-689989880.65	-689990630.65	689990630.65	-750	99.9999	1109998.79	1410	504	4321	3107075765.73	532	2882908627.02	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AP_INV	AP	-1	18	1505	724114113	624101475	VENDA000003	JIVO WELLNESS PVT LTD - HR	S	BRANCH VENDOR	BRANCH	1	1	DELHI	2024-11-07	2024-12-09	621	653	6_365+	0	1042600	0	1042600	-1042600	INR	0	992952.32	2	PARTIAL	-689989880.65	-689990630.65	689990630.65	-750	99.9999	1042598.87	1459	519	4321	3107075765.73	532	2882908627.02	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AR_RCT	AR	-1	24	7681	1224246737		CUSTA000111	GOEL STORE	C	DELHI	TRADE	0	2	FACTORY	2024-12-09	2024-12-09	621	621	6_365+	0	275000	0	275000	-275000	INR	0	0	0	NONE	0	0	1100000	0	100	275000	2442	365	3057	738639513.11	400	687183483.13	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AR_RCT	AR	-1	24	7665	1224246727		CUSTA000950	NAVNEET SINGH ASM	C	DELHI	TRADE	0	2	FACTORY	2024-12-09	2024-12-09	621	621	6_365+	0	245669	0	245669	-245669	INR	0	0	0	NONE	0	4610	1805170	4610	0	0	2523	380	3057	738639513.11	400	687183483.13	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AP_INV	AP	-1	18	1844	724114136	624101054	VENDA000003	JIVO WELLNESS PVT LTD - HR	S	BRANCH VENDOR	BRANCH	1	1	DELHI	2024-11-12	2024-12-12	618	648	6_365+	0	12000000	0	12000000	-12000000	INR	0	10714285.6	2	PARTIAL	-689989880.65	-689990630.65	689990630.65	-750	99.9999	11999986.96	102	45	4321	3107075765.73	532	2882908627.02	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AP_INV	AP	-1	18	2000	624114108	724101064	VENDA000004	JIVO WELLNESS PVT LTD - DL	S	BRANCH VENDOR	BRANCH	1	2	FACTORY	2024-11-12	2024-12-12	618	648	6_365+	0	12000000	0	12000000	-12000000	INR	0	10714285.6	2	PARTIAL	-54018504	-54018504	54018504	0	100	12000000	103	46	4321	3107075765.73	532	2882908627.02	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AP_INV	AP	-1	18	1846	724114137	624101039	VENDA000003	JIVO WELLNESS PVT LTD - HR	S	BRANCH VENDOR	BRANCH	1	1	DELHI	2024-11-12	2024-12-12	618	648	6_365+	0	2748812	0	2748812	-2748812	INR	0	2617916.5	2	PARTIAL	-689989880.65	-689990630.65	689990630.65	-750	99.9999	2748809.01	354	155	4321	3107075765.73	532	2882908627.02	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AP_INV	AP	-1	18	2018	624114114	624101017	VENDA000004	JIVO WELLNESS PVT LTD - DL	S	BRANCH VENDOR	BRANCH	1	2	FACTORY	2024-11-12	2024-12-12	618	648	6_365+	0	2619000	0	2619000	-2619000	INR	0	2494285.76	1	PARTIAL	-54018504	-54018504	54018504	0	100	2619000	377	163	4321	3107075765.73	532	2882908627.02	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AR_INV	AR	1	13	39053	724121174	STR66732999807	CUSTA000002	JIVO WELLNESS PVT LTD - HR	C	BRANCH CUSTOMER	BRANCH	1	1	DELHI	2024-12-12	2024-12-12	618	618	6_365+	0	2588294	0	2588294	2588294	INR	0	2398351.41	1	PARTIAL	64744808	64744808	64744808	0	100	2588294	398	77	13030	1825743008.07	669	1439053676.61	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AP_INV	AP	-1	18	1939	324114131	624101124	VENDA000003	JIVO WELLNESS PVT LTD - HR	S	BRANCH VENDOR	BRANCH	1	3	PUNJAB	2024-11-12	2024-12-12	618	648	6_365+	0	2323500	0	2323500	-2323500	INR	0	2212857.44	2	PARTIAL	-689989880.65	-689990630.65	689990630.65	-750	99.9999	2323497.47	448	194	4321	3107075765.73	532	2882908627.02	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AP_INV	AP	-1	18	1842	724114135	624101075	VENDA000003	JIVO WELLNESS PVT LTD - HR	S	BRANCH VENDOR	BRANCH	1	1	DELHI	2024-11-12	2024-12-12	618	648	6_365+	0	2201978	0	2201978	-2201978	INR	0	2447426.1	2	FULL_PER_OITR	-689989880.65	-689990630.65	689990630.65	-750	99.9999	2201975.61	471	205	4321	3107075765.73	532	2882908627.02	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AP_INV	AP	-1	18	1997	624114107	724101055	VENDA000004	JIVO WELLNESS PVT LTD - DL	S	BRANCH VENDOR	BRANCH	1	2	FACTORY	2024-11-12	2024-12-12	618	648	6_365+	0	2201978	0	2201978	-2201978	INR	0	2376396.3	2	FULL_PER_OITR	-54018504	-54018504	54018504	0	100	2201978	472	206	4321	3107075765.73	532	2882908627.02	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AP_INV	AP	-1	18	1856	724114140	624101024	VENDA000003	JIVO WELLNESS PVT LTD - HR	S	BRANCH VENDOR	BRANCH	1	1	DELHI	2024-11-12	2024-12-12	618	648	6_365+	0	2172933	0	2172933	-2172933	INR	0	2069460.34	2	PARTIAL	-689989880.65	-689990630.65	689990630.65	-750	99.9999	2172930.64	479	208	4321	3107075765.73	532	2882908627.02	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AP_INV	AP	-1	18	1905	324114120	624101317	VENDA000003	JIVO WELLNESS PVT LTD - HR	S	BRANCH VENDOR	BRANCH	1	3	PUNJAB	2024-11-12	2024-12-12	618	648	6_365+	0	2008000	0	2008000	-2008000	INR	0	1912381.18	2	PARTIAL	-689989880.65	-689990630.65	689990630.65	-750	99.9999	2007997.82	531	230	4321	3107075765.73	532	2882908627.02	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AP_INV	AP	-1	18	1947	324114134	624101097	VENDA000003	JIVO WELLNESS PVT LTD - HR	S	BRANCH VENDOR	BRANCH	1	3	PUNJAB	2024-11-12	2024-12-12	618	648	6_365+	0	1992000	0	1992000	-1992000	INR	0	1897143.11	2	PARTIAL	-689989880.65	-689990630.65	689990630.65	-750	99.9999	1991997.83	546	234	4321	3107075765.73	532	2882908627.02	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
AP_INV	AP	-1	18	1861	324114108	624111027	VENDA000003	JIVO WELLNESS PVT LTD - HR	S	BRANCH VENDOR	BRANCH	1	3	PUNJAB	2024-11-12	2024-12-12	618	648	6_365+	0	1972500	0	1972500	-1972500	INR	0	1878571.61	2	PARTIAL	-689989880.65	-689990630.65	689990630.65	-750	99.9999	1972497.86	550	235	4321	3107075765.73	532	2882908627.02	23240	2168	25866962370.17	25197416525.75	18150743316.23	128919661.96	18021823654.28	19824875948.08	2026-08-22
