MONTH_KEY	MONTH_LABEL	FAMILY	GRP_NAME	LINES_CNT	DOCS_CNT	NET_L	DEBIT_L	CREDIT_L	PART_MONTH
2026-04	APR-26	INDIRECT	EMPLOYEES BENEFIT EXPENSE	18	3	13.8700000000000	13.8700000000000	0.0000000000000	N
2026-04	APR-26	INDIRECT	DELIVERY EXPENSES	48	29	12.9000000000000	18.8500000000000	5.9600000000000	N
2026-04	APR-26	INDIRECT	GENERAL EXPENSES	405	393	8.2600000000000	33.6000000000000	25.3400000000000	N
2026-04	APR-26	INDIRECT	REPAIR AND MAINTENANCE	25	16	5.7200000000000	6.2600000000000	0.5300000000000	N
2026-04	APR-26	CASUAL LABOUR	CASUAL LABOUR (direct)	9	6	1.8200000000000	3.0400000000000	1.2200000000000	N
2026-04	APR-26	INDIRECT	SELLING EXPENSE	33	33	1.1500000000000	1.1900000000000	0.0400000000000	N
2026-04	APR-26	INDIRECT	TRAVELLING EXPENSE	4	3	0.3700000000000	0.3700000000000	0.0000000000000	N
2026-04	APR-26	INDIRECT	RENTS RATES AND TAXES	30	9	0.2200000000000	0.8500000000000	0.6300000000000	N
2026-04	APR-26	INDIRECT	FINANCE EXPENSE	50	19	0.0100000000000	0.0100000000000	0.0000000000000	N
2026-05	MAY-26	INDIRECT	DELIVERY EXPENSES	100	65	14.6800000000000	22.8600000000000	8.1900000000000	N
2026-05	MAY-26	INDIRECT	GENERAL EXPENSES	528	505	13.6300000000000	76.3600000000000	62.7200000000000	N
2026-05	MAY-26	INDIRECT	REPAIR AND MAINTENANCE	56	47	13.5700000000000	14.6000000000000	1.0300000000000	N
2026-05	MAY-26	INDIRECT	EMPLOYEES BENEFIT EXPENSE	17	3	13.0700000000000	13.0700000000000	0.0000000000000	N
2026-05	MAY-26	INDIRECT	SELLING EXPENSE	22	22	12.0500000000000	12.0500000000000	0.0000000000000	N
2026-05	MAY-26	CASUAL LABOUR	CASUAL LABOUR (direct)	11	10	1.8200000000000	3.6500000000000	1.8300000000000	N
2026-05	MAY-26	INDIRECT	RENTS RATES AND TAXES	28	7	0.3200000000000	0.4200000000000	0.1000000000000	N
2026-05	MAY-26	INDIRECT	FINANCE EXPENSE	11	4	0.1000000000000	0.1000000000000	0.0000000000000	N
2026-05	MAY-26	INDIRECT	TRAVELLING EXPENSE	4	4	0.0100000000000	0.0100000000000	0.0000000000000	N
2026-06	JUN-26	INDIRECT	DELIVERY EXPENSES	77	48	13.0500000000000	23.3300000000000	10.2900000000000	N
2026-06	JUN-26	INDIRECT	EMPLOYEES BENEFIT EXPENSE	17	3	12.6300000000000	12.6300000000000	0.0000000000000	N
2026-06	JUN-26	INDIRECT	REPAIR AND MAINTENANCE	30	25	9.4300000000000	9.4300000000000	0.0000000000000	N
2026-06	JUN-26	INDIRECT	GENERAL EXPENSES	524	514	5.6400000000000	122.3700000000000	116.7300000000000	N
2026-06	JUN-26	INDIRECT	SELLING EXPENSE	17	17	5.2200000000000	5.2200000000000	0.0000000000000	N
2026-06	JUN-26	CASUAL LABOUR	CASUAL LABOUR (direct)	8	7	2.9000000000000	3.9200000000000	1.0200000000000	N
2026-06	JUN-26	INDIRECT	TRAVELLING EXPENSE	7	7	0.4200000000000	0.4200000000000	0.0000000000000	N
2026-06	JUN-26	INDIRECT	RENTS RATES AND TAXES	6	4	0.4200000000000	0.4200000000000	0.0000000000000	N
2026-06	JUN-26	INDIRECT	FINANCE EXPENSE	3	3	0.0000000000000	0.0000000000000	0.0000000000000	N
2026-07	JUL-26	INDIRECT	GENERAL EXPENSES	614	595	27.0000000000000	283.4000000000000	256.4000000000000	N
2026-07	JUL-26	INDIRECT	DELIVERY EXPENSES	92	58	19.0000000000000	29.6900000000000	10.6900000000000	N
2026-07	JUL-26	INDIRECT	REPAIR AND MAINTENANCE	30	25	7.9900000000000	9.9300000000000	1.9300000000000	N
2026-07	JUL-26	CASUAL LABOUR	CASUAL LABOUR (direct)	5	5	2.2600000000000	4.3400000000000	2.0900000000000	N
2026-07	JUL-26	INDIRECT	RENTS RATES AND TAXES	7	4	0.2900000000000	0.4100000000000	0.1200000000000	N
2026-07	JUL-26	INDIRECT	SELLING EXPENSE	26	26	0.2700000000000	0.2700000000000	0.0000000000000	N
2026-07	JUL-26	INDIRECT	TRAVELLING EXPENSE	2	2	0.0100000000000	0.0100000000000	0.0000000000000	N
2026-07	JUL-26	INDIRECT	FINANCE EXPENSE	10	6	0.0000000000000	0.0000000000000	0.0000000000000	N
2026-08	AUG-26	CASUAL LABOUR	CASUAL LABOUR (direct)	3	3	2.2600000000000	2.2600000000000	0.0000000000000	Y
2026-08	AUG-26	INDIRECT	DELIVERY EXPENSES	3	3	0.6400000000000	0.6400000000000	0.0000000000000	Y
2026-08	AUG-26	INDIRECT	GENERAL EXPENSES	247	247	0.0000000000000	0.0000000000000	0.0000000000000	Y
