DOCTYPE	SIDE	SGN	OBJ_TYPE	DOC_ENTRY	DOC_NUM	EXT_REF	CARD_CODE	CARD_NAME	CARD_TYPE	BP_GROUP	ACCT_KIND	IS_GROUP	BPL_ID	BPL_NAME	DOC_DATE	DUE_DATE	DAYS_OVERDUE	AGE_DAYS	AGE_BUCKET	IS_MIGRATED	DOC_TOTAL	APPLIED	OPEN_AMT	SIGNED_OPEN	CURRENCY	OPEN_AMT_FC	OITR_RECON_AMT	OITR_LINES	RECON_STATE	CARD_BALANCE	CARD_OPEN_NET	CARD_OPEN_GROSS	CARD_STALE_GAP	CARD_REAL_PCT	ITEM_REAL_EST	SIZE_RANK	DT_SIZE_RANK	DT_ITEMS_ALL	DT_OPEN_ALL	DT_ITEMS_SHOWN	DT_OPEN_SHOWN	CO_ITEMS_ALL	CO_ITEMS_SHOWN	CO_OPEN_ALL	CO_OPEN_SHOWN	CO_OPEN_NET	CO_OCRD_NET	CO_STALE_GAP	CO_MIGRATED_OPEN	AS_OF
AR_RCT	AR	-1	24	4672	725244626		CUSTA000048	R K WORLDINFOCOM PVT LTD	C	PAN INDIA	TRADE	0	1	DELHI	2025-07-09	2025-07-09	409	409	6_365+	0	1863805.9	0	1863805.9	-1863805.9	INR	0	0	0	NONE	90812616.74	103586828.67	1626904369.1	12774211.93	87.6681	1633963.44	1027	176	1594	899654309.59	400	796855280.3	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
AR_RCT	AR	-1	24	4671	725244625		CUSTA000048	R K WORLDINFOCOM PVT LTD	C	PAN INDIA	TRADE	0	1	DELHI	2025-07-09	2025-07-09	409	409	6_365+	0	1642454.74	0	1642454.74	-1642454.74	INR	0	0	0	NONE	90812616.74	103586828.67	1626904369.1	12774211.93	87.6681	1439909.06	1161	208	1594	899654309.59	400	796855280.3	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
AR_RCT	AR	-1	24	4673	725244627		CUSTA000048	R K WORLDINFOCOM PVT LTD	C	PAN INDIA	TRADE	0	1	DELHI	2025-07-09	2025-07-09	409	409	6_365+	0	1356594.94	0	1356594.94	-1356594.94	INR	0	0	0	NONE	90812616.74	103586828.67	1626904369.1	12774211.93	87.6681	1189301.17	1405	252	1594	899654309.59	400	796855280.3	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
AR_INV	AR	1	13	13461	707250235	82VX7OSP	CUSTA000048	R K WORLDINFOCOM PVT LTD	C	PAN INDIA	TRADE	0	1	DELHI	2025-07-09	2025-07-09	409	409	6_365+	0	1192102	0	1192102	1192102	INR	0	0	0	NONE	90812616.74	103586828.67	1626904369.1	12774211.93	87.6681	1045093.31	1596	340	4329	1299229356.71	400	836185251.79	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
AR_RCT	AR	-1	24	4668	725244623		CUSTA000048	R K WORLDINFOCOM PVT LTD	C	PAN INDIA	TRADE	0	1	DELHI	2025-07-09	2025-07-09	409	409	6_365+	0	953483.57	0	953483.57	-953483.57	INR	0	0	0	NONE	90812616.74	103586828.67	1626904369.1	12774211.93	87.6681	835901.04	1822	304	1594	899654309.59	400	796855280.3	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
AR_INV	AR	1	13	13580	707250239	7OKUQPWO..	CUSTA000048	R K WORLDINFOCOM PVT LTD	C	PAN INDIA	TRADE	0	1	DELHI	2025-07-10	2025-07-10	408	408	6_365+	0	1476425	0	1476425	1476425	INR	0	0	0	NONE	90812616.74	103586828.67	1626904369.1	12774211.93	87.6681	1294353.92	1314	265	4329	1299229356.71	400	836185251.79	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
AR_RCT	AR	-1	24	4793	725244714		CUSTA000048	R K WORLDINFOCOM PVT LTD	C	PAN INDIA	TRADE	0	1	DELHI	2025-07-10	2025-07-10	408	408	6_365+	0	566402.17	0	566402.17	-566402.17	INR	0	0	0	NONE	90812616.74	103586828.67	1626904369.1	12774211.93	87.6681	496554.09	2449	397	1594	899654309.59	400	796855280.3	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
AR_RCT	AR	-1	24	4806	725244721		CUSTA000048	R K WORLDINFOCOM PVT LTD	C	PAN INDIA	TRADE	0	1	DELHI	2025-07-11	2025-07-11	407	407	6_365+	0	2054103.16	0	2054103.16	-2054103.16	INR	0	0	0	NONE	90812616.74	103586828.67	1626904369.1	12774211.93	87.6681	1800793.45	905	152	1594	899654309.59	400	796855280.3	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
AR_INV	AR	1	13	13730	707250269	4ILYJKQI	CUSTA000048	R K WORLDINFOCOM PVT LTD	C	PAN INDIA	TRADE	0	1	DELHI	2025-07-11	2025-07-11	407	407	6_365+	0	1296752	0	1296752	1296752	INR	0	0	0	NONE	90812616.74	103586828.67	1626904369.1	12774211.93	87.6681	1136837.99	1471	305	4329	1299229356.71	400	836185251.79	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
AR_RCT	AR	-1	24	4805	725244720		CUSTA000048	R K WORLDINFOCOM PVT LTD	C	PAN INDIA	TRADE	0	1	DELHI	2025-07-11	2025-07-11	407	407	6_365+	0	861774.09	0	861774.09	-861774.09	INR	0	0	0	NONE	90812616.74	103586828.67	1626904369.1	12774211.93	87.6681	755501.07	1929	322	1594	899654309.59	400	796855280.3	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
