ROW_KIND	DOC_ENTRY	DOC_NUM	DOC_DATE	DOC_MONTH	DAYS_OPEN	AGE_BUCKET	DOC_STATUS	CARD_CODE	CARD_NAME	VENDOR_GROUP	PARTY_CLASS	BRANCH_ID	BRANCH_NAME	WAREHOUSES	VENDOR_REF	PO_DOCNUMS	NUM_LINES	NUM_UNBILLED_LINES	NUM_ZEROQTY_UNBILLED_LINES	DOC_NET	DOC_GST	DOC_GROSS	OPEN_NET	OPEN_GST	OPEN_GROSS	HAS_AP_INVOICE	AP_INVOICE_COUNT	AP_INVOICE_DOCNUMS	AP_LAG_DAYS
UNBILLED	21458	2026036795	2026-03-27	2026-03	148	91-180	O	VENDA000972	BOMBAY SRINAGAR TRANSPORT REGD	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	1753	NULL	2	2	2	17000	0	17000	17000	850	17850	N	0	NULL	NULL
UNBILLED	25766	2026086651	2026-08-13	2026-08	9	0-30	O	VENDA001057	S.N. ENGINEERING	SERVICE	EXTERNAL	2	FACTORY	BH-FA	SN/2026-27/207	220826048	1	1	0	15000	2700	17700	15000	2700	17700	N	0	NULL	NULL
UNBILLED	25918	2026076943	2026-07-27	2026-07	26	0-30	O	VENDA000636	DELHI PUNJAB TRANSPORT CO	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	13019	NULL	4	4	4	16324	0	16324	16324	816.2	17140.2	N	0	NULL	NULL
UNBILLED	25095	2026076757	2026-07-01	2026-07	52	31-60	O	VENDA000636	DELHI PUNJAB TRANSPORT CO	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	12912	NULL	2	1	1	17626	0	17626	16141.5	807.07	16948.57	Y	1	626074422	20
UNBILLED	25764	2026086649	2026-08-11	2026-08	11	0-30	O	VENDA000800	SHREE RAM RMC	CIVIL	EXTERNAL	2	FACTORY	BH-FA	SRR/26-27/896	220826062	1	1	0	16904	0	16904	16903.5	0	16903.5	N	0	NULL	NULL
UNBILLED	25765	2026086650	2026-08-14	2026-08	8	0-30	O	VENDA000800	SHREE RAM RMC	CIVIL	EXTERNAL	2	FACTORY	BH-FA	SRR/26-27/899	220826062	1	1	0	16904	0	16904	16903.5	0	16903.5	N	0	NULL	NULL
UNBILLED	25842	2026086685	2026-08-18	2026-08	4	0-30	O	VENDA000800	SHREE RAM RMC	CIVIL	EXTERNAL	2	FACTORY	BH-FA	SRR/26-27/930	220826078	1	1	0	16904	0	16904	16903.5	0	16903.5	N	0	NULL	NULL
UNBILLED	25847	2026076929	2026-07-10	2026-07	43	31-60	O	VENDA000636	DELHI PUNJAB TRANSPORT CO	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	13084	NULL	1	1	1	15354	0	15354	15354	767.7	16121.7	N	0	NULL	NULL
UNBILLED	24077	2026066831	2026-06-09	2026-06	74	61-90	O	VENDA000398	PUNJAB HIMACHAL ROAD SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	4910	NULL	2	2	2	15000	0	15000	15000	750	15750	N	0	NULL	NULL
UNBILLED	25857	2026076937	2026-07-15	2026-07	38	31-60	O	VENDA000636	DELHI PUNJAB TRANSPORT CO	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	13004	NULL	1	1	1	15000	0	15000	15000	750	15750	N	0	NULL	NULL
UNBILLED	25884	2026076939	2026-07-13	2026-07	40	31-60	O	VENDA001661	PICK & SHIP LOGISTICS PRIVATE LIMITED	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	NCR-3221	NULL	1	1	1	13043.26	2347.74	15391	13043	2347.74	15390.74	N	0	NULL	NULL
UNBILLED	25675	2026076924	2026-07-06	2026-07	47	31-60	O	VENDA000636	DELHI PUNJAB TRANSPORT CO	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	13075	NULL	3	3	3	14000	0	14000	14000	700	14700	N	0	NULL	NULL
UNBILLED	25685	2026076927	2026-07-09	2026-07	44	31-60	O	VENDA000636	DELHI PUNJAB TRANSPORT CO	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	13080	NULL	1	1	1	14000	0	14000	14000	700	14700	N	0	NULL	NULL
UNBILLED	25895	2026076940	2026-07-17	2026-07	36	31-60	O	VENDA000636	DELHI PUNJAB TRANSPORT CO	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	13007	NULL	1	1	1	14000	0	14000	14000	700	14700	N	0	NULL	NULL
UNBILLED	25923	2026076945	2026-07-28	2026-07	25	0-30	O	VENDA000636	DELHI PUNJAB TRANSPORT CO	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	13021	NULL	1	1	1	14000	0	14000	14000	700	14700	N	0	NULL	NULL
UNBILLED	25096	2026076758	2026-07-01	2026-07	52	31-60	O	VENDA000636	DELHI PUNJAB TRANSPORT CO	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	12922	NULL	1	1	1	13000	0	13000	13000	650	13650	N	0	NULL	NULL
UNBILLED	25849	2026076931	2026-07-11	2026-07	42	31-60	O	VENDA000636	DELHI PUNJAB TRANSPORT CO	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	13092	NULL	1	1	1	13000	0	13000	13000	650	13650	N	0	NULL	NULL
UNBILLED	25924	2026076946	2026-07-29	2026-07	24	0-30	O	VENDA000636	DELHI PUNJAB TRANSPORT CO	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	13023	NULL	1	1	1	13000	0	13000	13000	650	13650	N	0	NULL	NULL
UNBILLED	25391	2026076881	2026-07-27	2026-07	26	0-30	O	VENDA001571	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1681	NULL	3	3	3	12868	0	12868	12868	643.4	13511.4	N	0	NULL	NULL
UNBILLED	25661	2026086602	2026-08-12	2026-08	10	0-30	O	VENDA000933	RAJ TECHNOPACK PVT LTD	PURCHASE	EXTERNAL	2	FACTORY	BH-PM	SNP-0666/26-27	220726036	2	2	0	10972.95	1975.05	12948	10972.5	1975.05	12947.55	N	0	NULL	NULL
UNBILLED	25498	2026086547	2026-08-01	2026-08	21	0-30	O	VENDA000532	MOK & DEK INDIA	CIVIL	EXTERNAL	2	FACTORY	BH-FA	MD/659/26-27	220826027	4	4	0	12799	0	12799	12799.28	0	12799.28	N	0	NULL	NULL
UNBILLED	25757	2026086644	2026-08-13	2026-08	9	0-30	O	VENDA000653	ASHOK DIWAN TRADING CO	SERVICE	EXTERNAL	2	FACTORY	BH-FA	1256	220826064	1	1	0	12600	0	12600	12600	0	12600	N	0	NULL	NULL
UNBILLED	25447	2026076898	2026-07-13	2026-07	40	31-60	O	VENDA001661	PICK & SHIP LOGISTICS PRIVATE LIMITED	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	NCR-3216	NULL	3	3	3	10633.88	1914.12	12548	10634	1914.12	12548.12	N	0	NULL	NULL
UNBILLED	25845	2026086688	2026-08-19	2026-08	3	0-30	O	VENDA000874	SHIVAM CHEMICALS	SERVICE	EXTERNAL	2	FACTORY	BH-FA	SC-442/26-27	220826038	9	9	0	10618.63	1911.37	12530	10618.7	1911.37	12530.07	N	0	NULL	NULL
UNBILLED	25761	2026086646	2026-08-13	2026-08	9	0-30	O	VENDA000522	BHAGWATI INDUSTRIES	PURCHASE	EXTERNAL	2	FACTORY	BH-FA	BI/094/2026-27	220826065	1	1	0	10583.88	1905.12	12489	10584	1905.12	12489.12	N	0	NULL	NULL
UNBILLED	25562	2026086567	2026-08-08	2026-08	14	0-30	O	VENDA001750	VERTEX SCIENTIFIC INCORPORATION	SERVICE	EXTERNAL	2	FACTORY	BH-FA	VSI/2026-27/282	220726104	1	1	0	11500	575	12075	11500	575	12075	N	0	NULL	NULL
UNBILLED	25500	2026086548	2026-08-03	2026-08	19	0-30	O	VENDA000532	MOK & DEK INDIA	CIVIL	EXTERNAL	2	FACTORY	BH-FA	MD/673/26-27	220826026	18	18	0	10206.85	1837.15	12044	10206.39	1837.15	12043.54	N	0	NULL	NULL
UNBILLED	25643	2026076921	2026-07-16	2026-07	37	31-60	O	VENDA001367	OM LOGISTICS SUPPLY CHAIN PRIVATE LIMITED	SERVICE	EXTERNAL	2	FACTORY	(none)	12500241623	NULL	1	1	1	10173.66	1831.34	12005	10174.12	1831.34	12005.46	N	0	NULL	NULL
UNBILLED	25913	2026076942	2026-07-24	2026-07	29	0-30	O	VENDA000636	DELHI PUNJAB TRANSPORT CO	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	13012	NULL	4	4	4	11000	0	11000	11000	550	11550	N	0	NULL	NULL
UNBILLED	25824	2026086678	2026-08-08	2026-08	14	0-30	O	ORGV000389	GURNAM SINGH 25K_NEW IMPREST JWPL0001	STAFF VENDOR	EXTERNAL	1	DELHI	DL-FA	AUG 26/14950/11115	220826072	19	19	0	11115	0	11115	11115	0	11115	N	0	NULL	NULL
UNBILLED	25852	2026076933	2026-07-11	2026-07	42	31-60	O	VENDA000636	DELHI PUNJAB TRANSPORT CO	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	13088	NULL	2	2	2	10510	0	10510	10510	525.5	11035.5	N	0	NULL	NULL
UNBILLED	25732	2026086627	2026-08-08	2026-08	14	0-30	O	VENDA000956	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7312	NULL	2	2	2	10492	0	10492	10492	524.6	11016.6	N	0	NULL	NULL
UNBILLED	25741	2026086632	2026-08-01	2026-08	21	0-30	O	VENDA000956	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7274	NULL	3	3	3	10004	0	10004	10004	500.2	10504.2	N	0	NULL	NULL
UNBILLED	25225	2026076815	2026-07-29	2026-07	24	0-30	O	VENDA001754	GRAPHICS ELITE	SERVICE	EXTERNAL	2	FACTORY	BH-PM	285	220726113	1	1	0	8889.8	1600.2	10490	8890	1600.2	10490.2	N	0	NULL	NULL
UNBILLED	25565	2026086570	2026-08-07	2026-08	15	0-30	O	VENDA001226	ALOK INTERNATIONAL	SERVICE	EXTERNAL	2	FACTORY	BH-FA	AI/2627/424	220826042	1	1	0	8750	1575	10325	8750	1575	10325	N	0	NULL	NULL
UNBILLED	23108	2026066501	2026-06-01	2026-06	82	61-90	O	VENDA000956	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	NULL	NULL	2	2	2	9500	0	9500	9500	475	9975	N	0	NULL	NULL
UNBILLED	25912	2026086715	2026-08-12	2026-08	10	0-30	O	ORGV000389	GURNAM SINGH 25K_NEW IMPREST JWPL0001	STAFF VENDOR	EXTERNAL	1	DELHI	DL-FA	AUG 26/9881	220826089	9	9	0	9881	0	9881	9881	0	9881	N	0	NULL	NULL
UNBILLED	25844	2026086687	2026-08-18	2026-08	4	0-30	O	VENDA000970	DIGICOD FLUIDS & MACHINERY	PURCHASE	EXTERNAL	2	FACTORY	BH-FA	DFM/26-27/00382	220826011	1	1	0	8250	1485	9735	8250	1485	9735	N	0	NULL	NULL
UNBILLED	25450	2026076900	2026-07-13	2026-07	40	31-60	O	VENDA001661	PICK & SHIP LOGISTICS PRIVATE LIMITED	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	NCR-3214	NULL	1	1	1	8249.18	1484.82	9734	8249	1484.82	9733.82	N	0	NULL	NULL
UNBILLED	25629	2026086596	2026-08-11	2026-08	11	0-30	O	VENDA000522	BHAGWATI INDUSTRIES	PURCHASE	EXTERNAL	2	FACTORY	BH-FA	BI/092/2026-27	220826049	1	1	0	8232.24	1481.76	9714	8232	1481.76	9713.76	N	0	NULL	NULL
UNBILLED	25735	2026086629	2026-08-10	2026-08	12	0-30	O	VENDA000956	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7319	NULL	2	2	2	8768	0	8768	8768	438.4	9206.4	N	0	NULL	NULL
UNBILLED	21329	2025126988	2025-12-02	2025-12	263	181-365	O	VENDA001367	OM LOGISTICS SUPPLY CHAIN PRIVATE LIMITED	SERVICE	EXTERNAL	2	FACTORY	(none)	7151190	NULL	2	2	2	7800	1404	9204	7800	1404	9204	N	0	NULL	NULL
UNBILLED	24476	2026066997	2026-06-22	2026-06	61	61-90	O	VENDA000636	DELHI PUNJAB TRANSPORT CO	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	13142	NULL	1	1	1	8500	0	8500	8500	425	8925	N	0	NULL	NULL
UNBILLED	25445	2026076896	2026-07-13	2026-07	40	31-60	O	VENDA001661	PICK & SHIP LOGISTICS PRIVATE LIMITED	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	NCR-3219	NULL	3	3	3	7485.52	1347.48	8833	7486	1347.48	8833.48	N	0	NULL	NULL
UNBILLED	22288	2025077134	2025-07-31	2025-07	387	365+	O	VENDA001367	OM LOGISTICS SUPPLY CHAIN PRIVATE LIMITED	SERVICE	EXTERNAL	2	FACTORY	(none)	848499	NULL	1	1	1	7477.97	1346.03	8824	7477.94	1346.03	8823.97	N	0	NULL	NULL
UNBILLED	25697	2026086617	2026-08-11	2026-08	11	0-30	O	VENDA001754	GRAPHICS ELITE	SERVICE	EXTERNAL	2	FACTORY	BH-PM	292	220826007	5	5	0	7448.36	1340.64	8789	7448	1340.64	8788.64	N	0	NULL	NULL
UNBILLED	25626	2026086595	2026-08-06	2026-08	16	0-30	O	VENDA001687	SHRI CHAND SECURITY AND IT SOLUTIONS	PURCHASE	EXTERNAL	1	DELHI	DL-FA	SCS/26-27/8581	220826050	1	1	0	7245.77	1304.23	8550	7245.75	1304.24	8549.99	N	0	NULL	NULL
UNBILLED	25636	2026076916	2026-07-16	2026-07	37	31-60	O	VENDA001367	OM LOGISTICS SUPPLY CHAIN PRIVATE LIMITED	SERVICE	EXTERNAL	2	FACTORY	(none)	12500241437	NULL	1	1	1	7225.46	1300.54	8526	7225.2	1300.54	8525.74	N	0	NULL	NULL
UNBILLED	25733	2026086628	2026-08-08	2026-08	14	0-30	O	VENDA000956	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7313	NULL	4	4	4	7989	0	7989	7989	399.45	8388.45	N	0	NULL	NULL
UNBILLED	25343	2026076872	2026-07-29	2026-07	24	0-30	O	ORGV000162	BALWINDER SINGH IMPREST JWPL1870	STAFF VENDOR	EXTERNAL	1	DELHI	DL-FA	JUL 26/8260	220726144	1	1	0	7000	1260	8260	7000	1260	8260	N	0	NULL	NULL
UNBILLED	25909	2026086713	2026-08-12	2026-08	10	0-30	O	ORGV000389	GURNAM SINGH 25K_NEW IMPREST JWPL0001	STAFF VENDOR	EXTERNAL	1	DELHI	DL-FA	AUG 26/10088/8208	220826088	16	16	0	8208	0	8208	8208	0	8208	N	0	NULL	NULL
UNBILLED	25631	2026086597	2026-08-10	2026-08	12	0-30	O	VENDA000643	BANSAL WELD PRIVATE LIMITED	SERVICE	EXTERNAL	2	FACTORY	BH-FA	BWPL/26-27/1379	220726131	9	9	0	6855.1	1233.9	8089	6855	1233.9	8088.9	N	0	NULL	NULL
UNBILLED	25594	2026086582	2026-08-08	2026-08	14	0-30	O	VENDA000472	MEDIA GRAPHIC PRINTS VEND	PURCHASE	EXTERNAL	2	FACTORY	BH-PM	GST/26-27/345	220826022	7	7	0	6516.12	1172.88	7689	6516	1172.88	7688.88	N	0	NULL	NULL
UNBILLED	25233	2026067080	2026-06-22	2026-06	61	61-90	O	VENDA001661	PICK & SHIP LOGISTICS PRIVATE LIMITED	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	NCR-2596	NULL	1	1	1	6483.92	1167.08	7651	6483.76	1167.08	7650.84	N	0	NULL	NULL
UNBILLED	21331	2026017001	2026-01-16	2026-01	218	181-365	O	VENDA001367	OM LOGISTICS SUPPLY CHAIN PRIVATE LIMITED	SERVICE	EXTERNAL	2	FACTORY	(none)	7195803	NULL	2	2	2	6003	1080.54	7083.54	6003	1080.54	7083.54	N	0	NULL	NULL
UNBILLED	25566	2026086571	2026-08-07	2026-08	15	0-30	O	VENDA000448	SHANTI TOOLS & ELECTRICALS	PLANT & MACHINERY	EXTERNAL	2	FACTORY	BH-FA	429/2026-27	220826041	1	1	0	6000	1080	7080	6000	1080	7080	N	0	NULL	NULL
UNBILLED	25683	2026076926	2026-07-08	2026-07	45	31-60	O	VENDA000636	DELHI PUNJAB TRANSPORT CO	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	13081	NULL	1	1	1	6577	0	6577	6577	328.85	6905.85	N	0	NULL	NULL
UNBILLED	25744	2026086635	2026-08-06	2026-08	16	0-30	O	VENDA000956	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7301	NULL	1	1	1	6530	0	6530	6530	326.5	6856.5	N	0	NULL	NULL
UNBILLED	25745	2026086636	2026-08-08	2026-08	14	0-30	O	VENDA000956	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7314	NULL	1	1	1	6500	0	6500	6500	325	6825	N	0	NULL	NULL
UNBILLED	25686	2026076928	2026-07-10	2026-07	43	31-60	O	VENDA000636	DELHI PUNJAB TRANSPORT CO	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	13085	NULL	2	2	2	6470	0	6470	6470	323.5	6793.5	N	0	NULL	NULL
UNBILLED	25746	2026086637	2026-08-10	2026-08	12	0-30	O	VENDA000956	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7318	NULL	1	1	1	6360	0	6360	6360	318	6678	N	0	NULL	NULL
UNBILLED	25362	2026076874	2026-07-20	2026-07	33	31-60	O	VENDA000417	SHIV TRADING CO	SERVICE	EXTERNAL	2	FACTORY	BH-FA	6615	220726147	9	9	0	6615	0	6615	6615	0	6615	N	0	NULL	NULL
UNBILLED	24539	2026056955	2026-05-09	2026-05	105	91-180	O	VENDA001523	MAHAVIR TRANSPORT	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	3149	NULL	6	6	6	6234	0	6234	6234	311.7	6545.7	N	0	NULL	NULL
UNBILLED	25747	2026086638	2026-08-10	2026-08	12	0-30	O	VENDA000956	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7320	NULL	3	3	3	6044	0	6044	6044	302.2	6346.2	N	0	NULL	NULL
UNBILLED	25843	2026086686	2026-08-18	2026-08	4	0-30	O	VENDA001090	ASHOK KITAB GHAR (BFYPK7430L)	PURCHASE	EXTERNAL	2	FACTORY	BH-FA	758	220826077	13	13	0	5354.28	963.72	6318	5354	963.72	6317.72	N	0	NULL	NULL
UNBILLED	7066	325206942	2025-03-25	2025-03	515	365+	O	ORGV000296	KAMALPREET SINGH BHATIA FACTORY ( IMPREST 3L )	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	7434/cancel	325226671	1	1	0	6308	0	6308	6308	0	6308	N	0	NULL	NULL
UNBILLED	20722	2026036610	2026-03-17	2026-03	158	91-180	O	VENDA000522	BHAGWATI INDUSTRIES	PURCHASE	EXTERNAL	2	FACTORY	BH-FA	BI/0241/2025-26/cancel	326226563	1	1	0	5088.16	915.84	6004	5088	915.84	6003.84	N	0	NULL	NULL
UNBILLED	25783	2026086659	2026-08-10	2026-08	12	0-30	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	5900/10-08-26	220826071	1	1	0	5900	0	5900	5900	0	5900	N	0	NULL	NULL
UNBILLED	22242	2025127005	2025-12-05	2025-12	260	181-365	O	VENDA001367	OM LOGISTICS SUPPLY CHAIN PRIVATE LIMITED	SERVICE	EXTERNAL	2	FACTORY	(none)	1250024158	NULL	1	1	1	4903.46	882.54	5786	4903.01	882.54	5785.55	N	0	NULL	NULL
UNBILLED	23931	2026066762	2026-06-02	2026-06	81	61-90	O	VENDA000398	PUNJAB HIMACHAL ROAD SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	4904	NULL	1	1	1	5500	0	5500	5500	275	5775	N	0	NULL	NULL
UNBILLED	24625	2026076573	2026-07-06	2026-07	47	31-60	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	5630/06-07-26	220726035	1	1	0	5630	0	5630	5630.01	0	5630.01	N	0	NULL	NULL
UNBILLED	25797	2026086666	2026-08-05	2026-08	17	0-30	O	VENDA000956	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7295	NULL	1	1	1	5325	0	5325	5325	266.25	5591.25	N	0	NULL	NULL
UNBILLED	25482	2026086540	2026-08-06	2026-08	16	0-30	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	626080179	220826024	3	3	0	5540	0	5540	5540.22	0	5540.22	N	0	NULL	NULL
UNBILLED	718	1024206766	2024-10-28	2024-10	663	365+	O	VENDA000948	ZENBI INTERNATIONAL PRIVATE LIMITED	PURCHASE	EXTERNAL	2	FACTORY	BH-PM	NULL	1024226653,1024226656	2	2	0	4800	720	5520	4800	720	5520	N	0	NULL	NULL
UNBILLED	25637	2026076917	2026-07-16	2026-07	37	31-60	O	VENDA001367	OM LOGISTICS SUPPLY CHAIN PRIVATE LIMITED	SERVICE	EXTERNAL	2	FACTORY	(none)	12500241438	NULL	1	1	1	4247.53	764.47	5012	4247.05	764.47	5011.52	N	0	NULL	NULL
UNBILLED	25798	2026086667	2026-08-05	2026-08	17	0-30	O	VENDA000956	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7294	NULL	4	4	4	4765	0	4765	4765	238.25	5003.25	N	0	NULL	NULL
UNBILLED	21330	2026017000	2026-01-07	2026-01	227	181-365	O	VENDA001367	OM LOGISTICS SUPPLY CHAIN PRIVATE LIMITED	SERVICE	EXTERNAL	2	FACTORY	(none)	7203265	NULL	1	1	1	4110	739.8	4849.8	4110	739.8	4849.8	N	0	NULL	NULL
UNBILLED	25742	2026086633	2026-08-05	2026-08	17	0-30	O	VENDA000956	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7291	NULL	3	3	3	4556	0	4556	4556	227.8	4783.8	N	0	NULL	NULL
UNBILLED	25335	2026076868	2026-07-31	2026-07	22	0-30	O	VENDA000808	RAM BHAJ SURESH KUMAR	CIVIL	EXTERNAL	2	FACTORY	BH-FA	210	220726143	5	5	0	4779	0	4779	4779	0	4779	N	0	NULL	NULL
UNBILLED	22481	2026046891	2026-04-13	2026-04	131	91-180	O	VENDA000339	INDERSONS	SERVICE	EXTERNAL	1	DELHI	DL-FA	100271/FY26-27	220426170	1	1	0	4652	0	4652	4652	0	4652	N	0	NULL	NULL
UNBILLED	25641	2026076919	2026-07-16	2026-07	37	31-60	O	VENDA001367	OM LOGISTICS SUPPLY CHAIN PRIVATE LIMITED	SERVICE	EXTERNAL	2	FACTORY	(none)	12500241673	NULL	1	1	1	3916.14	704.86	4621	3915.87	704.86	4620.73	N	0	NULL	NULL
UNBILLED	25241	2026076824	2026-07-27	2026-07	26	0-30	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	4580/27-07-26	220726132	1	1	0	4580	0	4580	4580	0	4580	N	0	NULL	NULL
UNBILLED	25635	2026076915	2026-07-16	2026-07	37	31-60	O	VENDA001367	OM LOGISTICS SUPPLY CHAIN PRIVATE LIMITED	SERVICE	EXTERNAL	2	FACTORY	(none)	12500241754	NULL	1	1	1	3867.8	696.2	4564	3867.76	696.2	4563.96	N	0	NULL	NULL
UNBILLED	25782	2026086658	2026-08-17	2026-08	5	0-30	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	4280/17/08/26	220826071	1	1	0	4280	0	4280	4280.01	0	4280.01	N	0	NULL	NULL
UNBILLED	25459	2026086537	2026-08-06	2026-08	16	0-30	O	VENDA000707	PACKSTER PACKAGING SOLUTIONS	PURCHASE	EXTERNAL	2	FACTORY	BH-PM	A000209	220826018	2	2	0	3960	198	4158	3960	198	4158	N	0	NULL	NULL
UNBILLED	25634	2026076914	2026-07-16	2026-07	37	31-60	O	VENDA001367	OM LOGISTICS SUPPLY CHAIN PRIVATE LIMITED	SERVICE	EXTERNAL	2	FACTORY	(none)	12500241446	NULL	1	1	1	3440.62	619.38	4060	3440.98	619.38	4060.36	N	0	NULL	NULL
UNBILLED	25009	2026076722	2026-07-20	2026-07	33	31-60	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	4010/20-07-26	220726099	1	1	0	4010	0	4010	4010.01	0	4010.01	N	0	NULL	NULL
UNBILLED	25915	2026086716	2026-08-20	2026-08	2	0-30	O	VENDA001718	SHRICHAND COMPUTERS PVT LTD	PURCHASE	EXTERNAL	2	FACTORY	BH-FA	SCC/26-27/20939	220826085	2	2	0	3305.08	594.92	3900	3305.09	594.92	3900.01	N	0	NULL	NULL
UNBILLED	19797	2025077132	2025-07-23	2025-07	395	365+	O	ORGV000041	BHUPINDER SINGH GINNI IMPREST JWPL1556	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	3900	725226698	1	1	0	3900	0	3900	3900	0	3900	N	0	NULL	NULL
UNBILLED	24816	2026076639	2026-07-10	2026-07	43	31-60	O	VENDA001182	BAJAJ ELECTRICAL	FIXED ASSETS	EXTERNAL	2	FACTORY	BH-FA	3900/10-07-26	220726064	9	9	0	3900	0	3900	3900	0	3900	N	0	NULL	NULL
UNBILLED	25642	2026076920	2026-07-16	2026-07	37	31-60	O	VENDA001367	OM LOGISTICS SUPPLY CHAIN PRIVATE LIMITED	SERVICE	EXTERNAL	2	FACTORY	(none)	12500241641	NULL	1	1	1	3257.56	586.44	3844	3258	586.44	3844.44	N	0	NULL	NULL
UNBILLED	25437	2026076894	2026-07-31	2026-07	22	0-30	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	955	220726152	1	1	0	3800	0	3800	3800	0	3800	N	0	NULL	NULL
UNBILLED	24808	2026076631	2026-07-13	2026-07	40	31-60	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	3725/13-07-26	220726059	2	2	0	3725	0	3725	3725	0	3725	N	0	NULL	NULL
UNBILLED	19591	2026016933	2026-01-27	2026-01	207	181-365	O	VENDA001569	ASHOK TRANSPORT	SERVICE	EXTERNAL	2	FACTORY	(none)	134	NULL	1	1	1	3500	0	3500	3500	175	3675	N	0	NULL	NULL
UNBILLED	25874	2026086696	2026-08-19	2026-08	3	0-30	O	VENDA001754	GRAPHICS ELITE	SERVICE	EXTERNAL	2	FACTORY	BH-PM	298	220826075,220826079	4	4	0	3044.96	548.04	3593	3044.64	548.04	3592.68	N	0	NULL	NULL
UNBILLED	25440	2026086530	2026-08-03	2026-08	19	0-30	O	ORGV000465	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	3580/03-08-26	220826017	1	1	0	3580	0	3580	3580	0	3580	N	0	NULL	NULL
