ROW_KIND	DOC_ENTRY	DOC_NUM	DOC_DATE	DOC_MONTH	DAYS_OPEN	AGE_BUCKET	DOC_STATUS	CARD_CODE	CARD_NAME	VENDOR_GROUP	PARTY_CLASS	BRANCH_ID	BRANCH_NAME	WAREHOUSES	VENDOR_REF	PO_DOCNUMS	NUM_LINES	NUM_UNBILLED_LINES	NUM_ZEROQTY_UNBILLED_LINES	DOC_NET	DOC_GST	DOC_GROSS	OPEN_NET	OPEN_GST	OPEN_GROSS	HAS_AP_INVOICE	AP_INVOICE_COUNT	AP_INVOICE_DOCNUMS	AP_LAG_DAYS
UNBILLED	9654	2026078322	2026-07-28	2026-07	25	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1675	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9661	2026078325	2026-07-28	2026-07	25	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1678	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9663	2026078326	2026-07-28	2026-07	25	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1679	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9666	2026078328	2026-07-28	2026-07	25	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1682	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9668	2026078329	2026-07-28	2026-07	25	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1683	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9670	2026078330	2026-07-29	2026-07	24	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1685	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9673	2026078331	2026-07-29	2026-07	24	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1686	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9675	2026078332	2026-07-29	2026-07	24	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1687	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9676	2026078333	2026-07-28	2026-07	25	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1688	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9678	2026078334	2026-07-29	2026-07	24	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1689	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9680	2026078335	2026-07-29	2026-07	24	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1690	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9682	2026078336	2026-07-30	2026-07	23	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1692	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9684	2026078337	2026-07-30	2026-07	23	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	7256	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9686	2026078338	2026-07-30	2026-07	23	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1694	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9689	2026078339	2026-07-30	2026-07	23	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1696	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9691	2026078340	2026-07-30	2026-07	23	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1697	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9694	2026078342	2026-07-30	2026-07	23	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1700	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9697	2026078343	2026-07-30	2026-07	23	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1701	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9700	2026078344	2026-07-31	2026-07	22	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1702	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9703	2026078346	2026-07-31	2026-07	22	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1704	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9705	2026078347	2026-07-31	2026-07	22	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1706	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9799	2026088013	2026-08-01	2026-08	21	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1708	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9801	2026088015	2026-08-01	2026-08	21	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1710	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9803	2026088016	2026-08-01	2026-08	21	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1711	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9805	2026088017	2026-08-03	2026-08	19	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1712	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9807	2026088018	2026-08-03	2026-08	19	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1713	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9809	2026088019	2026-08-03	2026-08	19	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1714	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9812	2026088020	2026-08-04	2026-08	18	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1715	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9814	2026088021	2026-08-04	2026-08	18	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1716	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9816	2026088022	2026-08-04	2026-08	18	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1718	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9818	2026088023	2026-08-04	2026-08	18	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1719	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9819	2026088024	2026-08-03	2026-08	19	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1720	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9820	2026088025	2026-08-04	2026-08	18	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1721	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9822	2026088026	2026-08-04	2026-08	18	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1722	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9823	2026088027	2026-08-05	2026-08	17	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1723	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9825	2026088028	2026-08-05	2026-08	17	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1724	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9826	2026088029	2026-08-05	2026-08	17	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1725	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9828	2026088030	2026-08-05	2026-08	17	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1726	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9832	2026088032	2026-08-05	2026-08	17	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1728	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9834	2026088033	2026-08-05	2026-08	17	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1730	NULL	2	2	2	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9836	2026088034	2026-08-05	2026-08	17	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1731	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9837	2026088035	2026-08-05	2026-08	17	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1732	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9839	2026088036	2026-08-06	2026-08	16	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1733	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9841	2026088037	2026-08-06	2026-08	16	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1734	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9843	2026088038	2026-08-06	2026-08	16	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1735	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9846	2026088040	2026-08-06	2026-08	16	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1737	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9848	2026088041	2026-08-06	2026-08	16	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1739	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9850	2026088042	2026-08-06	2026-08	16	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1740	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9851	2026088043	2026-08-06	2026-08	16	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1741	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9856	2026088046	2026-08-07	2026-08	15	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1744	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9858	2026088047	2026-08-07	2026-08	15	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1745	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9859	2026088048	2026-08-07	2026-08	15	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1746	NULL	1	1	1	5167	0	5167	5167	258.35	5425.35	N	0	NULL	NULL
UNBILLED	9556	2026078280	2026-07-20	2026-07	33	31-60	O	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7204	NULL	1	1	1	5166	0	5166	5166	258.3	5424.3	N	0	NULL	NULL
UNBILLED	9563	2026078283	2026-07-21	2026-07	32	31-60	O	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7208	NULL	1	1	1	5166	0	5166	5166	258.3	5424.3	N	0	NULL	NULL
UNBILLED	9583	2026078290	2026-07-23	2026-07	30	0-30	O	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7214	NULL	1	1	1	5166	0	5166	5166	258.3	5424.3	N	0	NULL	NULL
UNBILLED	9600	2026078297	2026-07-25	2026-07	28	0-30	O	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7228	NULL	1	1	1	5166	0	5166	5166	258.3	5424.3	N	0	NULL	NULL
UNBILLED	9602	2026078298	2026-07-25	2026-07	28	0-30	O	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7229	NULL	1	1	1	5166	0	5166	5166	258.3	5424.3	N	0	NULL	NULL
UNBILLED	9609	2026078301	2026-07-26	2026-07	27	0-30	O	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7233	NULL	1	1	1	5166	0	5166	5166	258.3	5424.3	N	0	NULL	NULL
UNBILLED	9611	2026078302	2026-07-26	2026-07	27	0-30	O	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7234	NULL	1	1	1	5166	0	5166	5166	258.3	5424.3	N	0	NULL	NULL
UNBILLED	9731	2026078352	2026-07-27	2026-07	26	0-30	O	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7240	NULL	1	1	1	5166	0	5166	5166	258.3	5424.3	N	0	NULL	NULL
UNBILLED	9740	2026078357	2026-07-28	2026-07	25	0-30	O	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7245	NULL	1	1	1	5166	0	5166	5166	258.3	5424.3	N	0	NULL	NULL
UNBILLED	9760	2026078368	2026-07-30	2026-07	23	0-30	O	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7257	NULL	1	1	1	5166	0	5166	5166	258.3	5424.3	N	0	NULL	NULL
UNBILLED	9762	2026078369	2026-07-30	2026-07	23	0-30	O	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7258	NULL	1	1	1	5166	0	5166	5166	258.3	5424.3	N	0	NULL	NULL
UNBILLED	9766	2026078372	2026-07-31	2026-07	22	0-30	O	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7263	NULL	1	1	1	5166	0	5166	5166	258.3	5424.3	N	0	NULL	NULL
UNBILLED	9883	2026088055	2026-08-01	2026-08	21	0-30	O	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7271	NULL	1	1	1	5166	0	5166	5166	258.3	5424.3	N	0	NULL	NULL
UNBILLED	9896	2026088062	2026-08-01	2026-08	21	0-30	O	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7272	NULL	1	1	1	5166	0	5166	5166	258.3	5424.3	N	0	NULL	NULL
UNBILLED	9904	2026088068	2026-08-03	2026-08	19	0-30	O	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7277	NULL	1	1	1	5166	0	5166	5166	258.3	5424.3	N	0	NULL	NULL
UNBILLED	9905	2026088069	2026-08-03	2026-08	19	0-30	O	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7278	NULL	1	1	1	5166	0	5166	5166	258.3	5424.3	N	0	NULL	NULL
UNBILLED	9911	2026088075	2026-08-04	2026-08	18	0-30	O	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7285	NULL	1	1	1	5166	0	5166	5166	258.3	5424.3	N	0	NULL	NULL
UNBILLED	9926	2026088087	2026-08-06	2026-08	16	0-30	O	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7303	NULL	1	1	1	5166	0	5166	5166	258.3	5424.3	N	0	NULL	NULL
UNBILLED	9930	2026088090	2026-08-07	2026-08	15	0-30	O	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7306	NULL	1	1	1	5166	0	5166	5166	258.3	5424.3	N	0	NULL	NULL
UNBILLED	9932	2026088092	2026-08-07	2026-08	15	0-30	O	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7309	NULL	1	1	1	5166	0	5166	5166	258.3	5424.3	N	0	NULL	NULL
UNBILLED	9934	2026088094	2026-08-08	2026-08	14	0-30	O	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7311	NULL	1	1	1	5166	0	5166	5166	258.3	5424.3	N	0	NULL	NULL
UNBILLED	9596	2026078295	2026-07-24	2026-07	29	0-30	O	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7224	NULL	1	1	1	5154	0	5154	5154	257.7	5411.7	N	0	NULL	NULL
UNBILLED	9920	2026088082	2026-08-06	2026-08	16	0-30	O	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7296	NULL	1	1	1	5103	0	5103	5103	255.15	5358.15	N	0	NULL	NULL
UNBILLED	1221	225206517	2025-02-07	2025-02	561	365+	C	VENDA000792	M/S SIGMA ASSOCIATES	PURCHASE	EXTERNAL	2	FACTORY	BH-FR	Sample	125226543	1	1	0	4500	810	5310	4500	810	5310	N	0	NULL	NULL
UNBILLED	7760	2025098208	2025-09-16	2025-09	340	181-365	O	VENDA001103	OM LOGISTICS SUPPLY CHAIN PRIVATE LIMITED	SERVICE	EXTERNAL	2	FACTORY	(none)	834339	NULL	1	1	1	4412.75	794.25	5207	4412.5	794.25	5206.75	N	0	NULL	NULL
UNBILLED	2511	2025048244	2025-05-15	2025-05	464	365+	C	VENDA000687	AKAL ROZGAR YOJANA A U/O JWPL BS	BRANCH VENDOR	BRANCH	1	DELHI	DL-J3	NULL	NULL	2	2	0	4401.76	528.24	4930	4402.02	528.22	4930.25	N	0	NULL	NULL
UNBILLED	2592	2025048287	2025-05-20	2025-05	459	365+	C	VENDA000687	AKAL ROZGAR YOJANA A U/O JWPL BS	BRANCH VENDOR	BRANCH	1	DELHI	DL-J3	MAY2025/30	NULL	2	2	0	4401.76	528.24	4930	4402.02	528.22	4930.25	N	0	NULL	NULL
UNBILLED	6893	2026028061	2026-02-10	2026-02	193	181-365	O	VENDA001214	MAHAVIR TRANSPORT	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	1137	NULL	1	1	1	4500	0	4500	4500	225	4725	N	0	NULL	NULL
UNBILLED	7206	2026038048	2026-03-11	2026-03	164	91-180	O	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	6506	NULL	1	1	1	4500	0	4500	4500	225	4725	N	0	NULL	NULL
UNBILLED	7684	2026048066	2026-04-03	2026-04	141	91-180	O	VENDA000016	AMOD KUMAR TRANSPORT	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	1147	NULL	1	1	1	4500	0	4500	4500	225	4725	N	0	NULL	NULL
UNBILLED	8394	2026058190	2026-05-12	2026-05	102	91-180	O	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	6821	NULL	1	1	1	4500	0	4500	4500	225	4725	N	0	NULL	NULL
UNBILLED	8779	2026068120	2026-06-17	2026-06	66	61-90	O	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7020	NULL	1	1	1	4500	0	4500	4500	225	4725	N	0	NULL	NULL
UNBILLED	9770	2026078374	2026-07-21	2026-07	32	31-60	O	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7206	NULL	1	1	1	4203	0	4203	4203	210.15	4413.15	N	0	NULL	NULL
UNBILLED	9788	2026078381	2026-07-24	2026-07	29	0-30	O	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7223	NULL	1	1	1	4203	0	4203	4203	210.15	4413.15	N	0	NULL	NULL
UNBILLED	9785	2026078380	2026-07-24	2026-07	29	0-30	O	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7222	NULL	1	1	1	4176	0	4176	4176	208.8	4384.8	N	0	NULL	NULL
UNBILLED	9771	2026078375	2026-07-21	2026-07	32	31-60	O	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7207	NULL	1	1	1	4118	0	4118	4118	205.9	4323.9	N	0	NULL	NULL
UNBILLED	9722	2026078348	2026-07-26	2026-07	27	0-30	O	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7235	NULL	1	1	1	4066	0	4066	4066	203.3	4269.3	N	0	NULL	NULL
UNBILLED	156	1024206520	2024-10-04	2024-10	687	365+	O	VENDA000931	TPAC PACKAGING INDIA PVT LTD II	PURCHASE	EXTERNAL	2	Factory	BH-PM	HAR2/24-25/1762	1024226516	1	1	0	3600	648	4248	3600	648	4248	N	0	NULL	NULL
UNBILLED	7415	2026048013	2026-04-01	2026-04	143	91-180	O	VENDA000016	AMOD KUMAR TRANSPORT	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	1146	NULL	1	1	1	3500	0	3500	3500	175	3675	N	0	NULL	NULL
UNBILLED	2827	2025048410	2025-05-31	2025-05	448	365+	O	ORGV000207	KAMALPREET SINGH BHATIA FACTORY ( IMPREST 3L )	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	3645/31-05-25	425228119	1	1	0	3645	0	3645	3644.5	0	3644.5	N	0	NULL	NULL
UNBILLED	2830	2025048412	2025-05-31	2025-05	448	365+	O	ORGV000207	KAMALPREET SINGH BHATIA FACTORY ( IMPREST 3L )	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	3645/31-5-25	425228119	1	1	0	3645	0	3645	3644.5	0	3644.5	N	0	NULL	NULL
UNBILLED	9892	2026088060	2026-08-17	2026-08	5	0-30	O	ORGV000245	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	3450/17-08-26	826228017	1	1	0	3450	0	3450	3450	0	3450	N	0	NULL	NULL
UNBILLED	9924	2026088086	2026-08-06	2026-08	16	0-30	O	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7300	NULL	1	1	1	3016	0	3016	3016	150.8	3166.8	N	0	NULL	NULL
UNBILLED	9612	2026078303	2026-07-26	2026-07	27	0-30	O	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7236	NULL	1	1	1	2622	0	2622	2622	131.1	2753.1	N	0	NULL	NULL
UNBILLED	9224	2026078063	2026-07-14	2026-07	39	31-60	O	VENDA000403	B LAL SONS	SERVICE	EXTERNAL	2	FACTORY	BH-FA	BLS/0253/2026-27/cancel	726228016	1	1	0	2250.5	112.5	2363	2250	112.5	2362.5	N	0	NULL	NULL
UNBILLED	9922	2026088084	2026-08-06	2026-08	16	0-30	O	VENDA000948	ARNAV TRANSPORT SERVICE	TRANSPORTER	EXTERNAL	2	FACTORY	(none)	7298	NULL	1	1	1	2227	0	2227	2227	111.35	2338.35	N	0	NULL	NULL
UNBILLED	9692	2026078341	2026-07-30	2026-07	23	0-30	O	VENDA001259	BHARGAVE ROAD CARRIER	SERVICE	EXTERNAL	2	FACTORY	(none)	1699	NULL	1	1	1	1884	0	1884	1884	94.2	1978.2	N	0	NULL	NULL
UNBILLED	9618	2026088004	2026-08-04	2026-08	18	0-30	O	VENDA000168	AIRPOWER SYSTEMS	PLANT & MACHINERY	EXTERNAL	2	FACTORY	BH-FA	2026APS263	726228022	1	1	0	1623.68	292.32	1916	1624	292.32	1916.32	N	0	NULL	NULL
UNBILLED	9900	2026088065	2026-08-18	2026-08	4	0-30	O	ORGV000245	ARVINDER SINGH IMPREST JWPL0115 FACTORY IMPREST 5 LAKH	STAFF VENDOR	EXTERNAL	2	FACTORY	BH-FA	1800/18-08-26	826228019	2	2	0	1800	0	1800	1800	0	1800	N	0	NULL	NULL
UNBILLED	7235	2026038060	2026-03-27	2026-03	148	91-180	O	VENDA001306	STOCK GOODS RECEIPTS	PURCHASE	INTERNAL_ADJ	2	FACTORY	BH-PP	GINNI SIR APPROVAL	NULL	1	1	0	1371.04	246.96	1618	1372	247.1	1619.1	N	0	NULL	NULL
