COMPANY_SCHEMA	AS_OF	CATEGORY	CATEGORY_KIND	IS_CASH_AND_BANK	GL_ACCT_CODE	GL_DRAWER	GL_ACCT_LABEL_MASKED	BANK_CODE	BANK_NAME	BANK_NAME_SOURCE	BRANCH	IS_HOUSE_BANK	HOUSE_BANK_AGREES	ACCT_NO_MASKED	ACCT_NO_SOURCE	ACCT_NO_NDIGITS	BALANCE_L	CURRTOTAL_TODAY_L	BALANCE_SIGN	FUNDS_AVAILABLE_L	AMOUNT_DRAWN_L	OVERDRAWN_FLAG	EST_ANNUAL_INTEREST_L	RECEIPTS_IN_12M_L	PAYMENTS_OUT_12M_L	NET_12M_L	AVG_MONTHLY_OUT_L	CANCELLED_GROSS_12M_L	INTERCO_IN_12M_L	INTERCO_OUT_12M_L	N_LINES_12M	ACTIVE_MONTHS_12M	MANUAL_JE_LINE_PCT_12M	FIRST_MOVE_DATE	LAST_MOVE_DATE	DAYS_SINCE_LAST_MOVE	DORMANT_90D_FLAG	NEVER_USED_FLAG	BOOK_OPENING_DATE	OPENING_BAL_L	MONTHLY_IN_L_SERIES	MONTHLY_OUT_L_SERIES	MONTHLY_NET_L_SERIES	TOT_CASH_AND_BANK_L	TOT_BANK_CURRENT_L	TOT_CASH_IN_HAND_L	TOT_WALLET_L	TOT_CC_OD_NET_L	TOT_FIXED_DEPOSIT_L	TOT_BORROWINGS_L
JIVO_OIL_HANADB	2026-08-22	FIXED_DEPOSIT	DEPOSIT	N	1106114	FDR	FDR-INDIAN BANK- xxxxxxxxxx	INB	INDIAN BANK	ODSC_MASTER	NULL	N	NO_HOUSE_BANK_ROW	xxxx2686	GL_ACCT_NAME	10	0	0	NIL	0	0	N	0	0	0	0	0	0	0	0	0	0	NULL	2024-12-30	2025-02-25	543	Y	N	2024-09-30	0	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=0.00;2026-04=0.00;2026-05=0.00;2026-06=0.00;2026-07=0.00;2026-08=0.00	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=0.00;2026-04=0.00;2026-05=0.00;2026-06=0.00;2026-07=0.00;2026-08=0.00	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=0.00;2026-04=0.00;2026-05=0.00;2026-06=0.00;2026-07=0.00;2026-08=0.00	-3765.06	5.52	-10.12	-0.42	-3760.04	1113.34	8594.5
JIVO_OIL_HANADB	2026-08-22	FIXED_DEPOSIT	DEPOSIT	N	1106115	FDR	FDR-INDIAN BANK-xxxxxxxxxx	INB	INDIAN BANK	ODSC_MASTER	NULL	N	NO_HOUSE_BANK_ROW	xxxx4399	GL_ACCT_NAME	10	0	0	NIL	0	0	N	0	0	0	0	0	0	0	0	0	0	NULL	2025-01-08	2025-02-20	548	Y	N	2024-09-30	0	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=0.00;2026-04=0.00;2026-05=0.00;2026-06=0.00;2026-07=0.00;2026-08=0.00	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=0.00;2026-04=0.00;2026-05=0.00;2026-06=0.00;2026-07=0.00;2026-08=0.00	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=0.00;2026-04=0.00;2026-05=0.00;2026-06=0.00;2026-07=0.00;2026-08=0.00	-3765.06	5.52	-10.12	-0.42	-3760.04	1113.34	8594.5
JIVO_OIL_HANADB	2026-08-22	FIXED_DEPOSIT	DEPOSIT	N	1106116	FDR	FDR-INDIAN BANK- xxxxxxxxxx	INB	INDIAN BANK	ODSC_MASTER	NULL	N	NO_HOUSE_BANK_ROW	xxxx6005	GL_ACCT_NAME	10	0	0	NIL	0	0	N	0	0	0	0	0	0	0	0	0	0	NULL	2025-01-17	2025-02-21	547	Y	N	2024-09-30	0	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=0.00;2026-04=0.00;2026-05=0.00;2026-06=0.00;2026-07=0.00;2026-08=0.00	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=0.00;2026-04=0.00;2026-05=0.00;2026-06=0.00;2026-07=0.00;2026-08=0.00	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=0.00;2026-04=0.00;2026-05=0.00;2026-06=0.00;2026-07=0.00;2026-08=0.00	-3765.06	5.52	-10.12	-0.42	-3760.04	1113.34	8594.5
JIVO_OIL_HANADB	2026-08-22	FIXED_DEPOSIT	DEPOSIT	N	1106117	FDR	FDR-ICICI BANK - xxxxxxxxxxxx	ICICI	ICICI BANK	ODSC_MASTER	NULL	N	NO_HOUSE_BANK_ROW	xxxx7432	GL_ACCT_NAME	12	0	0	NIL	0	0	N	0	0	0	0	0	0	0	0	0	0	NULL	2025-01-17	2025-01-20	579	Y	N	2024-09-30	0	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=0.00;2026-04=0.00;2026-05=0.00;2026-06=0.00;2026-07=0.00;2026-08=0.00	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=0.00;2026-04=0.00;2026-05=0.00;2026-06=0.00;2026-07=0.00;2026-08=0.00	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=0.00;2026-04=0.00;2026-05=0.00;2026-06=0.00;2026-07=0.00;2026-08=0.00	-3765.06	5.52	-10.12	-0.42	-3760.04	1113.34	8594.5
JIVO_OIL_HANADB	2026-08-22	FIXED_DEPOSIT	DEPOSIT	N	1106121	FDR	FDR- HSBC BANK- xxx-xxxxxx-xxx	HSBC	HONG KONG AND SHANGAI BANKING COOPERATION	ODSC_MASTER	NULL	N	NO_HOUSE_BANK_ROW	xxxx1051	GL_ACCT_NAME	12	0	0	NIL	0	0	N	0	79.14	79.14	0	39.57	58.09	0	0	2	2	0.0	2025-09-26	2025-10-30	296	Y	N	2024-09-30	0	2025-09=79.14;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=0.00;2026-04=0.00;2026-05=0.00;2026-06=0.00;2026-07=0.00;2026-08=0.00	2025-09=0.00;2025-10=79.14;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=0.00;2026-04=0.00;2026-05=0.00;2026-06=0.00;2026-07=0.00;2026-08=0.00	2025-09=79.14;2025-10=-79.14;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=0.00;2026-04=0.00;2026-05=0.00;2026-06=0.00;2026-07=0.00;2026-08=0.00	-3765.06	5.52	-10.12	-0.42	-3760.04	1113.34	8594.5
JIVO_OIL_HANADB	2026-08-22	FIXED_DEPOSIT	DEPOSIT	N	1106123	FDR	FDR- HSBC BANK- xxx-xxxxxx-xxx	HSBC	HONG KONG AND SHANGAI BANKING COOPERATION	ODSC_MASTER	NULL	N	NO_HOUSE_BANK_ROW	xxxx1052	GL_ACCT_NAME	12	0	0	NIL	0	0	N	0	58.39	58.39	0	29.19	0	0	0	4	2	25.0	2025-11-21	2026-02-11	192	Y	N	2024-09-30	0	2025-09=0.00;2025-10=0.00;2025-11=58.09;2025-12=0.00;2026-01=0.00;2026-02=0.29;2026-03=0.00;2026-04=0.00;2026-05=0.00;2026-06=0.00;2026-07=0.00;2026-08=0.00	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=58.39;2026-03=0.00;2026-04=0.00;2026-05=0.00;2026-06=0.00;2026-07=0.00;2026-08=0.00	2025-09=0.00;2025-10=0.00;2025-11=58.09;2025-12=0.00;2026-01=0.00;2026-02=-58.09;2026-03=0.00;2026-04=0.00;2026-05=0.00;2026-06=0.00;2026-07=0.00;2026-08=0.00	-3765.06	5.52	-10.12	-0.42	-3760.04	1113.34	8594.5
JIVO_OIL_HANADB	2026-08-22	FIXED_DEPOSIT	DEPOSIT	N	1106125	FDR	FDR- INDIAN BANK - xxxxxxxxxx	INB	INDIAN BANK	ODSC_MASTER	NULL	N	NO_HOUSE_BANK_ROW	xxxx9157	GL_ACCT_NAME	10	0	0	NIL	0	0	N	0	130.51	130.51	0	65.26	0	0	0	5	2	60.0	2026-02-18	2026-03-30	145	Y	N	2024-09-30	0	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=130.00;2026-03=0.51;2026-04=0.00;2026-05=0.00;2026-06=0.00;2026-07=0.00;2026-08=0.00	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=130.51;2026-04=0.00;2026-05=0.00;2026-06=0.00;2026-07=0.00;2026-08=0.00	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=130.00;2026-03=-130.00;2026-04=0.00;2026-05=0.00;2026-06=0.00;2026-07=0.00;2026-08=0.00	-3765.06	5.52	-10.12	-0.42	-3760.04	1113.34	8594.5
JIVO_OIL_HANADB	2026-08-22	FIXED_DEPOSIT	DEPOSIT	N	1106126	FDR	FDR- INDIAN BANK - xxxxxxxxxx	INB	INDIAN BANK	ODSC_MASTER	NULL	N	NO_HOUSE_BANK_ROW	xxxx9854	GL_ACCT_NAME	10	0	0	NIL	0	0	N	0	56.21	56.21	0	28.1	0	0	0	5	2	60.0	2026-02-20	2026-03-30	145	Y	N	2024-09-30	0	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=56.00;2026-03=0.21;2026-04=0.00;2026-05=0.00;2026-06=0.00;2026-07=0.00;2026-08=0.00	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=56.21;2026-04=0.00;2026-05=0.00;2026-06=0.00;2026-07=0.00;2026-08=0.00	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=56.00;2026-03=-56.00;2026-04=0.00;2026-05=0.00;2026-06=0.00;2026-07=0.00;2026-08=0.00	-3765.06	5.52	-10.12	-0.42	-3760.04	1113.34	8594.5
JIVO_OIL_HANADB	2026-08-22	TERM_LOAN	BORROWING	N	2201211	TERM LOAN	LOAN TERM AXIS BANK A/C xxxxxxxxxxxxxxx	AXIS	AXIS BANK	ODSC_MASTER	NULL	N	NO_HOUSE_BANK_ROW	xxxx6532	GL_ACCT_NAME	15	-1500	-1500	CREDIT	0	1500	N	127.05	0	1500	-1500	1500	0	0	0	1	1	100.0	2026-07-24	2026-07-24	29	N	N	2024-09-30	0	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=0.00;2026-04=0.00;2026-05=0.00;2026-06=0.00;2026-07=0.00;2026-08=0.00	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=0.00;2026-04=0.00;2026-05=0.00;2026-06=0.00;2026-07=1500.00;2026-08=0.00	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=0.00;2026-04=0.00;2026-05=0.00;2026-06=0.00;2026-07=-1500.00;2026-08=0.00	-3765.06	5.52	-10.12	-0.42	-3760.04	1113.34	8594.5
JIVO_OIL_HANADB	2026-08-22	TERM_LOAN	BORROWING	N	2201210	TERM LOAN	LOAN TERM INDIAN BANK A/C- xxxxxxxxxx	INB	INDIAN BANK	ODSC_MASTER	NULL	N	NO_HOUSE_BANK_ROW	xxxx5504	GL_ACCT_NAME	10	-709.23	-709.23	CREDIT	0	709.23	N	60.07	8.77	718	-709.23	239.33	0	0	0	4	3	0.0	2026-06-08	2026-08-01	21	N	N	2024-09-30	0	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=0.00;2026-04=0.00;2026-05=0.00;2026-06=0.04;2026-07=3.42;2026-08=5.31	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=0.00;2026-04=0.00;2026-05=0.00;2026-06=718.00;2026-07=0.00;2026-08=0.00	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=0.00;2026-04=0.00;2026-05=0.00;2026-06=-717.96;2026-07=3.42;2026-08=5.31	-3765.06	5.52	-10.12	-0.42	-3760.04	1113.34	8594.5
JIVO_OIL_HANADB	2026-08-22	TERM_LOAN	BORROWING	N	2201208	TERM LOAN	LOAN TERM ICICI BANK A/C- xxxxxxxxxxxx	ICICI	ICICI BANK	ODSC_MASTER	NULL	N	NO_HOUSE_BANK_ROW	xxxx5833	GL_ACCT_NAME	12	-467	-467	CREDIT	0	467	N	39.56	43.16	510.16	-467	102.03	5.95	0	0	13	5	7.7	2026-03-19	2026-07-30	23	N	N	2024-09-30	0	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=0.00;2026-04=15.38;2026-05=9.26;2026-06=5.35;2026-07=13.17;2026-08=0.00	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=500.00;2026-04=3.47;2026-05=0.00;2026-06=6.69;2026-07=0.00;2026-08=0.00	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=-500.00;2026-04=11.90;2026-05=9.26;2026-06=-1.34;2026-07=13.17;2026-08=0.00	-3765.06	5.52	-10.12	-0.42	-3760.04	1113.34	8594.5
JIVO_OIL_HANADB	2026-08-22	TERM_LOAN	BORROWING	N	2201209	TERM LOAN	LOAN TERM ICICI BANK A/C- xxxxxxxxxxxx	ICICI	ICICI BANK	ODSC_MASTER	NULL	N	NO_HOUSE_BANK_ROW	xxxx6113	GL_ACCT_NAME	12	-265.99	-265.99	CREDIT	0	265.99	N	22.53	27.94	293.93	-265.99	58.79	3.4	0	0	13	5	7.7	2026-03-23	2026-07-30	23	N	N	2024-09-30	0	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=0.00;2026-04=8.79;2026-05=5.29;2026-06=3.28;2026-07=10.58;2026-08=0.00	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=285.70;2026-04=0.00;2026-05=0.00;2026-06=8.23;2026-07=0.00;2026-08=0.00	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=-285.70;2026-04=8.79;2026-05=5.29;2026-06=-4.95;2026-07=10.58;2026-08=0.00	-3765.06	5.52	-10.12	-0.42	-3760.04	1113.34	8594.5
JIVO_OIL_HANADB	2026-08-22	TERM_LOAN	BORROWING	N	2201202	TERM LOAN	LOAN TERM INDIAN BANK A/C xxxxxxxxx-x	INB	INDIAN BANK	ODSC_MASTER	NULL	N	NO_HOUSE_BANK_ROW	xxxx1019	GL_ACCT_NAME	10	-253.24	-253.24	CREDIT	0	253.24	N	21.45	337.95	32.06	305.89	2.67	0	0	0	42	12	7.1	2024-09-30	2026-08-01	21	N	N	2024-09-30	-815.51	2025-09=26.97;2025-10=26.69;2025-11=26.65;2025-12=26.38;2026-01=26.24;2026-02=28.63;2026-03=25.99;2026-04=25.76;2026-05=25.52;2026-06=25.78;2026-07=48.31;2026-08=25.05	2025-09=3.61;2025-10=3.57;2025-11=3.30;2025-12=3.16;2026-01=2.99;2026-02=5.12;2026-03=3.05;2026-04=2.44;2026-05=2.36;2026-06=2.48;2026-07=0.00;2026-08=0.00	2025-09=23.36;2025-10=23.12;2025-11=23.35;2025-12=23.21;2026-01=23.25;2026-02=23.51;2026-03=22.94;2026-04=23.32;2026-05=23.16;2026-06=23.30;2026-07=48.31;2026-08=25.05	-3765.06	5.52	-10.12	-0.42	-3760.04	1113.34	8594.5
JIVO_OIL_HANADB	2026-08-22	TERM_LOAN	BORROWING	N	2201104	TERM LOAN	LOAN TERM INDIAN BANK A/C- xxxxxxxxxx	INB	INDIAN BANK	ODSC_MASTER	NULL	N	NO_HOUSE_BANK_ROW	xxxx3333	GL_ACCT_NAME	10	-44.75	-44.75	CREDIT	0	44.75	N	3.79	10.27	3.66	6.61	0.31	0.36	0	0	38	12	7.9	2025-04-25	2026-08-01	21	N	N	2024-09-30	0	2025-09=0.36;2025-10=0.35;2025-11=1.01;2025-12=1.00;2026-01=1.00;2026-02=1.29;2026-03=0.95;2026-04=1.10;2026-05=0.97;2026-06=0.97;2026-07=0.96;2026-08=0.31	2025-09=0.35;2025-10=0.36;2025-11=0.35;2025-12=0.34;2026-01=0.34;2026-02=0.60;2026-03=0.33;2026-04=0.38;2026-05=0.32;2026-06=0.30;2026-07=0.00;2026-08=0.00	2025-09=0.01;2025-10=-0.01;2025-11=0.67;2025-12=0.66;2026-01=0.66;2026-02=0.69;2026-03=0.63;2026-04=0.72;2026-05=0.65;2026-06=0.67;2026-07=0.96;2026-08=0.31	-3765.06	5.52	-10.12	-0.42	-3760.04	1113.34	8594.5
JIVO_OIL_HANADB	2026-08-22	TERM_LOAN	BORROWING	N	2201205	TERM LOAN	LOAN INDIAN BANK M/C-xxxxxxxxxx	INB	INDIAN BANK	ODSC_MASTER	NULL	N	NO_HOUSE_BANK_ROW	xxxx2035	GL_ACCT_NAME	10	-30.08	-30.08	CREDIT	0	30.08	N	2.55	6.4	21.73	-15.33	1.81	10.12	0	0	44	12	9.1	2025-05-08	2026-08-01	21	N	N	2024-09-30	0	2025-09=0.10;2025-10=0.27;2025-11=0.21;2025-12=0.63;2026-01=0.65;2026-02=1.06;2026-03=0.63;2026-04=0.65;2026-05=0.69;2026-06=0.65;2026-07=0.64;2026-08=0.21	2025-09=5.12;2025-10=10.36;2025-11=0.20;2025-12=4.32;2026-01=0.23;2026-02=0.61;2026-03=0.22;2026-04=0.21;2026-05=0.26;2026-06=0.20;2026-07=0.00;2026-08=0.00	2025-09=-5.02;2025-10=-10.09;2025-11=0.01;2025-12=-3.69;2026-01=0.43;2026-02=0.46;2026-03=0.41;2026-04=0.44;2026-05=0.43;2026-06=0.44;2026-07=0.64;2026-08=0.21	-3765.06	5.52	-10.12	-0.42	-3760.04	1113.34	8594.5
JIVO_OIL_HANADB	2026-08-22	TERM_LOAN	BORROWING	N	2201402	TERM LOAN	LOAN INDIAN BANK M/C-xxxxxxxxxx	INB	INDIAN BANK	ODSC_MASTER	NULL	N	NO_HOUSE_BANK_ROW	xxxx5989	GL_ACCT_NAME	10	-23.72	-23.72	CREDIT	0	23.72	N	2.01	33.41	2.99	30.42	0.25	0.37	0	0	37	12	0.0	2024-09-30	2026-08-01	21	N	N	2024-09-30	-63.62	2025-09=1.28;2025-10=1.26;2025-11=1.27;2025-12=1.25;2026-01=1.24;2026-02=1.31;2026-03=1.20;2026-04=21.22;2026-05=1.08;2026-06=1.08;2026-07=1.06;2026-08=0.17	2025-09=0.36;2025-10=0.37;2025-11=0.35;2025-12=0.35;2026-01=0.34;2026-02=0.35;2026-03=0.33;2026-04=0.19;2026-05=0.18;2026-06=0.17;2026-07=0.00;2026-08=0.00	2025-09=0.91;2025-10=0.89;2025-11=0.91;2025-12=0.90;2026-01=0.90;2026-02=0.95;2026-03=0.87;2026-04=21.04;2026-05=0.90;2026-06=0.91;2026-07=1.06;2026-08=0.17	-3765.06	5.52	-10.12	-0.42	-3760.04	1113.34	8594.5
JIVO_OIL_HANADB	2026-08-22	TERM_LOAN	BORROWING	N	2201204	TERM LOAN	LOAN TERM INDIAN BANK A/C- xxxxxxxxxx	INB	INDIAN BANK	ODSC_MASTER	NULL	N	NO_HOUSE_BANK_ROW	xxxx8585	GL_ACCT_NAME	10	-21.2	-21.2	CREDIT	0	21.2	N	1.8	2.95	24.14	-21.2	2.19	0.04	0	0	35	11	17.1	2025-10-15	2026-08-01	21	N	N	2024-09-30	0	2025-09=0.00;2025-10=0.20;2025-11=0.03;2025-12=0.23;2026-01=0.15;2026-02=0.29;2026-03=0.14;2026-04=0.44;2026-05=0.44;2026-06=0.44;2026-07=0.43;2026-08=0.15	2025-09=0.00;2025-10=9.24;2025-11=13.58;2025-12=0.31;2026-01=0.15;2026-02=0.28;2026-03=0.15;2026-04=0.15;2026-05=0.15;2026-06=0.14;2026-07=0.00;2026-08=0.00	2025-09=0.00;2025-10=-9.03;2025-11=-13.54;2025-12=-0.08;2026-01=0.00;2026-02=0.01;2026-03=-0.01;2026-04=0.29;2026-05=0.29;2026-06=0.30;2026-07=0.43;2026-08=0.15	-3765.06	5.52	-10.12	-0.42	-3760.04	1113.34	8594.5
JIVO_OIL_HANADB	2026-08-22	TERM_LOAN	BORROWING	N	2201207	TERM LOAN	LOAN TERM INDIAN BANK A/C- xxxxxxxxxx	INB	INDIAN BANK	ODSC_MASTER	NULL	N	NO_HOUSE_BANK_ROW	xxxx8120	GL_ACCT_NAME	10	-8.39	-8.39	CREDIT	0	8.39	N	0.71	0.47	8.87	-8.39	1.11	0.06	0	0	19	8	5.3	2026-01-08	2026-08-01	21	N	N	2024-09-30	0	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.09;2026-02=0.04;2026-03=0.05;2026-04=0.06;2026-05=0.06;2026-06=0.06;2026-07=0.06;2026-08=0.06	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=8.59;2026-02=0.00;2026-03=0.11;2026-04=0.06;2026-05=0.06;2026-06=0.06;2026-07=0.00;2026-08=0.00	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=-8.50;2026-02=0.04;2026-03=-0.06;2026-04=0.00;2026-05=0.00;2026-06=0.00;2026-07=0.06;2026-08=0.06	-3765.06	5.52	-10.12	-0.42	-3760.04	1113.34	8594.5
JIVO_OIL_HANADB	2026-08-22	TERM_LOAN	BORROWING	N	2201206	TERM LOAN	LOAN TERM INDIAN BANK A/C- xxxxxxxxxx	INB	INDIAN BANK	ODSC_MASTER	NULL	N	NO_HOUSE_BANK_ROW	xxxx2067	GL_ACCT_NAME	10	-5.77	-5.77	CREDIT	0	5.77	N	0.49	0.45	6.22	-5.77	0.78	0.12	0	0	21	8	0.0	2026-01-08	2026-08-01	21	N	N	2024-09-30	0	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.04;2026-02=0.02;2026-03=0.04;2026-04=0.04;2026-05=0.04;2026-06=0.04;2026-07=0.12;2026-08=0.12	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=6.06;2026-02=0.04;2026-03=0.04;2026-04=0.04;2026-05=0.04;2026-06=0.00;2026-07=0.00;2026-08=0.00	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=-6.02;2026-02=-0.01;2026-03=0.00;2026-04=0.00;2026-05=0.00;2026-06=0.04;2026-07=0.12;2026-08=0.12	-3765.06	5.52	-10.12	-0.42	-3760.04	1113.34	8594.5
JIVO_OIL_HANADB	2026-08-22	TERM_LOAN	BORROWING	N	2201201	TERM LOAN	LOAN GECLS INDIAN BANK A/C xxxxxxxxx-x	INB	INDIAN BANK	ODSC_MASTER	NULL	N	NO_HOUSE_BANK_ROW	xxxx3225	GL_ACCT_NAME	10	0	0	NIL	0	0	N	0	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	Y	Y	2024-09-30	0	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=0.00;2026-04=0.00;2026-05=0.00;2026-06=0.00;2026-07=0.00;2026-08=0.00	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=0.00;2026-04=0.00;2026-05=0.00;2026-06=0.00;2026-07=0.00;2026-08=0.00	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=0.00;2026-04=0.00;2026-05=0.00;2026-06=0.00;2026-07=0.00;2026-08=0.00	-3765.06	5.52	-10.12	-0.42	-3760.04	1113.34	8594.5
JIVO_OIL_HANADB	2026-08-22	TERM_LOAN	BORROWING	N	2201203	TERM LOAN	LOAN TERM INDIAN BANK A/C xxxxxxxxxx	INB	INDIAN BANK	ODSC_MASTER	NULL	N	NO_HOUSE_BANK_ROW	xxxx6503	GL_ACCT_NAME	10	0	0	NIL	0	0	N	0	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	Y	Y	2024-09-30	0	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=0.00;2026-04=0.00;2026-05=0.00;2026-06=0.00;2026-07=0.00;2026-08=0.00	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=0.00;2026-04=0.00;2026-05=0.00;2026-06=0.00;2026-07=0.00;2026-08=0.00	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=0.00;2026-04=0.00;2026-05=0.00;2026-06=0.00;2026-07=0.00;2026-08=0.00	-3765.06	5.52	-10.12	-0.42	-3760.04	1113.34	8594.5
JIVO_OIL_HANADB	2026-08-22	VEHICLE_LOAN	BORROWING	N	2201404	VEHICLE LOAN	LOAN ICICI - XLx ZETA - LADELxxxxxxxxxxx	ICICI	ICICI BANK	ODSC_MASTER	NULL	N	NO_HOUSE_BANK_ROW	xxxx7545	GL_ACCT_NAME	12	-8.59	-8.59	CREDIT	0	8.59	N	0.73	1.83	0	1.83	0	0	0	0	11	11	0.0	2025-01-01	2026-07-05	48	N	N	2024-09-30	0	2025-09=0.16;2025-10=0.16;2025-11=0.16;2025-12=0.16;2026-01=0.17;2026-02=0.17;2026-03=0.17;2026-04=0.17;2026-05=0.17;2026-06=0.17;2026-07=0.17;2026-08=0.00	2025-09=0.00;2025-10=0.00;2025-11=0.00;2025-12=0.00;2026-01=0.00;2026-02=0.00;2026-03=0.00;2026-04=0.00;2026-05=0.00;2026-06=0.00;2026-07=0.00;2026-08=0.00	2025-09=0.16;2025-10=0.16;2025-11=0.16;2025-12=0.16;2026-01=0.17;2026-02=0.17;2026-03=0.17;2026-04=0.17;2026-05=0.17;2026-06=0.17;2026-07=0.17;2026-08=0.00	-3765.06	5.52	-10.12	-0.42	-3760.04	1113.34	8594.5
