timestamp	method	url	initiating_page	request_body_shape_redacted	response_status	walk_pass
2026-07-29T22:09:55.855Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/po-dashboard	[{networkType:string,saveData:string,eventType:string,dashboardType:string,isCanary:string,name:string,pageUrl:string,originTime:number,loadTime:number,account_id:string,appURL:string,appPathName:string,deviceContext:string,user_id:string}]	200	walk4
2026-07-29T22:09:55.867Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/po-dashboard	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,dashboardType:string,name:string,loadTime:number,app:string,deviceContext:string}]	200	walk4
2026-07-29T22:09:56.303Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/po-dashboard	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,name:string,value:number}]	200	walk4
2026-07-29T22:09:56.419Z	POST	https://brand-portal-service-http.swiggy.com/api/v1/account/permissions	/im-vendor/po-dashboard	{}	200	walk4
2026-07-29T22:09:56.427Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/po-dashboard	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,dashboardType:string,name:string,url:string,method:string,duration:number,statusCode:number,requestId:string,appVersion:string}]	200	walk4
2026-07-29T22:09:56.457Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/po-dashboard	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,dashboardType:string,name:string,error_type:string,context:string,login_type:string,email:string,session_info:string,error_message:string}]	200	walk4
2026-07-29T22:09:56.709Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/po-dashboard	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,dashboardType:string,name:string,url:string,method:string,duration:number,statusCode:number,requestId:string,appVersion:string}]	200	walk4
2026-07-29T22:09:56.924Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/po-dashboard	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,dashboardType:string,name:string,remoteName:string,loadTime:number,status:string,deviceContext:string}]	200	walk4
2026-07-29T22:09:57.161Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/po-dashboard	[{networkType:string,saveData:string,eventType:string,brand_company_id:string,supplier_id:string,user_type:string,isCanary:string,name:string,data:string}]	200	walk4
2026-07-29T22:09:57.166Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/po-dashboard	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,name:string,value:number}]	200	walk4
2026-07-29T22:09:57.492Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/po-dashboard	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,dashboardType:string,name:string,url:string,method:string,duration:number,statusCode:number,requestId:string,appVersion:string}]	200	walk4
2026-07-29T22:09:57.497Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/po-dashboard	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,brand_company_id:string,supplier_id:string,user_type:string,name:string,data:string}]	200	walk4
2026-07-29T22:10:34.789Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/po-booking	[{networkType:string,saveData:string,eventType:string,dashboardType:string,isCanary:string,name:string,pageUrl:string,originTime:number,loadTime:number,account_id:string,appURL:string,appPathName:string,deviceContext:string,user_id:string}]	200	walk4
2026-07-29T22:10:34.824Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/po-booking	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,dashboardType:string,name:string,loadTime:number,app:string,deviceContext:string}]	200	walk4
2026-07-29T22:10:34.852Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/po-booking	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,name:string,value:number}]	200	walk4
2026-07-29T22:10:34.912Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/po-booking	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,name:string,value:number}]	200	walk4
2026-07-29T22:10:35.298Z	POST	https://brand-portal-service-http.swiggy.com/api/v1/account/permissions	/im-vendor/po-booking	{}	200	walk4
2026-07-29T22:10:35.319Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/po-booking	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,dashboardType:string,name:string,url:string,method:string,duration:number,statusCode:number,requestId:string,appVersion:string}]	200	walk4
2026-07-29T22:10:35.326Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/po-booking	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,dashboardType:string,name:string,error_type:string,context:string,login_type:string,email:string,session_info:string,error_message:string}]	200	walk4
2026-07-29T22:10:35.573Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/po-booking	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,dashboardType:string,name:string,url:string,method:string,duration:number,statusCode:number,requestId:string,appVersion:string}]	200	walk4
2026-07-29T22:10:35.729Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/po-booking	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,dashboardType:string,name:string,remoteName:string,loadTime:number,status:string,deviceContext:string}]	200	walk4
2026-07-29T22:10:35.894Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/po-booking	[{networkType:string,saveData:string,eventType:string,brand_company_id:string,supplier_id:string,user_type:string,isCanary:string,name:string,data:string}]	200	walk4
2026-07-29T22:10:35.928Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/po-booking	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,name:string,value:number}]	200	walk4
2026-07-29T22:10:35.967Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/po-booking	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,name:string,value:number}]	200	walk4
2026-07-29T22:10:36.168Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/po-booking	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,dashboardType:string,name:string,url:string,method:string,duration:number,statusCode:number,requestId:string,appVersion:string}]	200	walk4
2026-07-29T22:10:36.244Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/po-booking	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,brand_company_id:string,supplier_id:string,user_type:string,name:string,data:string}]	200	walk4
2026-07-29T22:10:36.672Z	POST	https://picker.swiggy.com/api/v1/searchPurchaseOrder	/im-vendor/po-booking	{filters:{status:string,receiving_status:[string]},pagination:{size:number,next_page_token:number,page_number:number},sort:[{sort_by:string,sort_order:string}],query:{id:string,ship_to_party.name:string},include_appointments:boolean}	200	walk4
2026-07-29T22:10:37.090Z	POST	https://picker.swiggy.com/api/v1/listAllFCs	/im-vendor/po-booking	{type:string,business_line_id:string,pagination:{offset:string,size:number}}	200	walk4
2026-07-29T22:10:37.794Z	POST	https://picker.swiggy.com/api/v1/listAllFCs	/im-vendor/po-booking	{type:string,business_line_id:string,pagination:{offset:string,size:number}}	200	walk4
2026-07-29T22:10:38.069Z	POST	https://picker.swiggy.com/api/v1/listAllFCs	/im-vendor/po-booking	{type:string,business_line_id:string,pagination:{offset:string,size:number}}	200	walk4
2026-07-29T22:10:53.348Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/grn	[{networkType:string,saveData:string,eventType:string,dashboardType:string,isCanary:string,name:string,pageUrl:string,originTime:number,loadTime:number,account_id:string,appURL:string,appPathName:string,deviceContext:string,user_id:string}]	200	walk4
2026-07-29T22:10:53.398Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/grn	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,dashboardType:string,name:string,loadTime:number,app:string,deviceContext:string}]	200	walk4
2026-07-29T22:10:53.495Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/grn	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,name:string,value:number}]	200	walk4
2026-07-29T22:10:53.858Z	POST	https://brand-portal-service-http.swiggy.com/api/v1/account/permissions	/im-vendor/grn	{}	200	walk4
2026-07-29T22:10:53.875Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/grn	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,dashboardType:string,name:string,url:string,method:string,duration:number,statusCode:number,requestId:string,appVersion:string}]	200	walk4
2026-07-29T22:10:53.882Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/grn	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,dashboardType:string,name:string,error_type:string,context:string,login_type:string,email:string,session_info:string,error_message:string}]	200	walk4
2026-07-29T22:10:54.151Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/grn	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,dashboardType:string,name:string,url:string,method:string,duration:number,statusCode:number,requestId:string,appVersion:string}]	200	walk4
2026-07-29T22:10:54.307Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/grn	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,dashboardType:string,name:string,remoteName:string,loadTime:number,status:string,deviceContext:string}]	200	walk4
2026-07-29T22:10:54.455Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/grn	[{networkType:string,saveData:string,eventType:string,brand_company_id:string,supplier_id:string,user_type:string,isCanary:string,name:string,data:string}]	200	walk4
2026-07-29T22:10:54.497Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/grn	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,name:string,value:number}]	200	walk4
2026-07-29T22:10:54.503Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/grn	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,name:string,value:number}]	200	walk4
2026-07-29T22:10:54.744Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/grn	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,dashboardType:string,name:string,url:string,method:string,duration:number,statusCode:number,requestId:string,appVersion:string}]	200	walk4
2026-07-29T22:10:54.857Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/grn	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,brand_company_id:string,supplier_id:string,user_type:string,name:string,data:string}]	200	walk4
2026-07-29T22:11:01.762Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/stock-on-hand	[{networkType:string,saveData:string,eventType:string,dashboardType:string,isCanary:string,name:string,pageUrl:string,originTime:number,loadTime:number,account_id:string,appURL:string,appPathName:string,deviceContext:string,user_id:string}]	200	walk4
2026-07-29T22:11:01.819Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/stock-on-hand	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,dashboardType:string,name:string,loadTime:number,app:string,deviceContext:string}]	200	walk4
2026-07-29T22:11:01.905Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/stock-on-hand	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,name:string,value:number}]	200	walk4
2026-07-29T22:11:02.298Z	POST	https://brand-portal-service-http.swiggy.com/api/v1/account/permissions	/im-vendor/stock-on-hand	{}	200	walk4
2026-07-29T22:11:02.307Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/stock-on-hand	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,dashboardType:string,name:string,url:string,method:string,duration:number,statusCode:number,requestId:string,appVersion:string}]	200	walk4
2026-07-29T22:11:02.336Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/stock-on-hand	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,dashboardType:string,name:string,error_type:string,context:string,login_type:string,email:string,session_info:string,error_message:string}]	200	walk4
2026-07-29T22:11:02.578Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/stock-on-hand	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,dashboardType:string,name:string,url:string,method:string,duration:number,statusCode:number,requestId:string,appVersion:string}]	200	walk4
2026-07-29T22:11:02.754Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/stock-on-hand	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,dashboardType:string,name:string,remoteName:string,loadTime:number,status:string,deviceContext:string}]	200	walk4
2026-07-29T22:11:02.943Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/stock-on-hand	[{networkType:string,saveData:string,eventType:string,brand_company_id:string,supplier_id:string,user_type:string,isCanary:string,name:string,data:string}]	200	walk4
2026-07-29T22:11:02.969Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/stock-on-hand	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,name:string,value:number}]	200	walk4
2026-07-29T22:11:02.970Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/stock-on-hand	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,name:string,value:number}]	200	walk4
2026-07-29T22:11:03.194Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/stock-on-hand	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,dashboardType:string,name:string,url:string,method:string,duration:number,statusCode:number,requestId:string,appVersion:string}]	200	walk4
2026-07-29T22:11:03.240Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/stock-on-hand	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,brand_company_id:string,supplier_id:string,user_type:string,name:string,data:string}]	200	walk4
2026-07-29T22:11:20.343Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/low-stock	[{networkType:string,saveData:string,eventType:string,dashboardType:string,isCanary:string,name:string,pageUrl:string,originTime:number,loadTime:number,account_id:string,appURL:string,appPathName:string,deviceContext:string,user_id:string}]	200	walk4
2026-07-29T22:11:20.367Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/low-stock	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,dashboardType:string,name:string,loadTime:number,app:string,deviceContext:string}]	200	walk4
2026-07-29T22:11:20.390Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/low-stock	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,name:string,value:number}]	200	walk4
2026-07-29T22:11:20.487Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/low-stock	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,name:string,value:number}]	200	walk4
2026-07-29T22:11:20.837Z	POST	https://brand-portal-service-http.swiggy.com/api/v1/account/permissions	/im-vendor/low-stock	{}	200	walk4
2026-07-29T22:11:20.844Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/low-stock	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,dashboardType:string,name:string,url:string,method:string,duration:number,statusCode:number,requestId:string,appVersion:string}]	200	walk4
2026-07-29T22:11:20.866Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/low-stock	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,dashboardType:string,name:string,error_type:string,context:string,login_type:string,email:string,session_info:string,error_message:string}]	200	walk4
2026-07-29T22:11:21.121Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/low-stock	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,dashboardType:string,name:string,url:string,method:string,duration:number,statusCode:number,requestId:string,appVersion:string}]	200	walk4
2026-07-29T22:11:21.266Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/low-stock	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,dashboardType:string,name:string,remoteName:string,loadTime:number,status:string,deviceContext:string}]	200	walk4
2026-07-29T22:11:21.467Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/low-stock	[{networkType:string,saveData:string,eventType:string,brand_company_id:string,supplier_id:string,user_type:string,isCanary:string,name:string,data:string}]	200	walk4
2026-07-29T22:11:21.488Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/low-stock	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,name:string,value:number}]	200	walk4
2026-07-29T22:11:21.489Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/low-stock	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,name:string,value:number}]	200	walk4
2026-07-29T22:11:21.653Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/low-stock	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,brand_company_id:string,supplier_id:string,user_type:string,name:string,data:string}]	200	walk4
2026-07-29T22:11:21.732Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/low-stock	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,dashboardType:string,name:string,url:string,method:string,duration:number,statusCode:number,requestId:string,appVersion:string}]	200	walk4
2026-07-29T22:11:28.692Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/availability	[{networkType:string,saveData:string,eventType:string,dashboardType:string,isCanary:string,name:string,pageUrl:string,originTime:number,loadTime:number,account_id:string,appURL:string,appPathName:string,deviceContext:string,user_id:string}]	200	walk4
2026-07-29T22:11:28.699Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/availability	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,dashboardType:string,name:string,loadTime:number,app:string,deviceContext:string}]	200	walk4
2026-07-29T22:11:28.730Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/availability	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,name:string,value:number}]	200	walk4
2026-07-29T22:11:28.803Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/availability	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,name:string,value:number}]	200	walk4
2026-07-29T22:11:29.196Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/availability	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,dashboardType:string,name:string,error_type:string,context:string,login_type:string,email:string,session_info:string,error_message:string}]	200	walk4
2026-07-29T22:11:29.198Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/availability	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,dashboardType:string,name:string,url:string,method:string,duration:number,statusCode:number,requestId:string,appVersion:string}]	200	walk4
2026-07-29T22:11:29.198Z	POST	https://brand-portal-service-http.swiggy.com/api/v1/account/permissions	/im-vendor/availability	{}	200	walk4
2026-07-29T22:11:29.484Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/availability	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,dashboardType:string,name:string,url:string,method:string,duration:number,statusCode:number,requestId:string,appVersion:string}]	200	walk4
2026-07-29T22:11:29.643Z	POST	https://insights-collector.newrelic.com/v1/accounts/737486/events	/im-vendor/availability	[{appName:string,appVCode:string,agent:string,platform:string,user_id:string,s_id:string,account_id:string,clarity_url:string,isCanary:string,appURL:string,appHost:string,appPathName:string,userAgent:string,networkType:string,saveData:string,eventType:string,dashboardType:string,name:string,remoteName:string,loadTime:number,status:string,deviceContext:string}]	200	walk4
